time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
1.8,0.0274,0.0136,0.1242,-0.0203,0.0538,0.0739,0.0715,0.1475
1.85,0.0305,0.0076,0.1273,0.0024,0.0583,0.0755,0.07,0.1459
1.9,0.0214,0.0182,0.1212,-0.0233,0.0508,0.0785,0.073,0.1444
1.95,0.0062,0.0136,0.1152,-0.0127,0.0553,0.0785,0.073,0.1308
2.0,0.0259,0.0121,0.1167,-0.0233,0.0553,0.08,0.0745,0.1247
2.05,0.0183,0.0091,0.1136,-0.0158,0.0598,0.0815,0.0715,0.1308
2.1,0.0229,0.0152,0.1303,-0.0112,0.0629,0.08,0.07,0.1278
2.15,0.0289,0.0167,0.1364,0.0024,0.0735,0.0739,0.0685,0.1399
2.2,0.0183,0.0106,0.1152,-0.0248,0.0523,0.08,0.0745,0.1323
2.25,0.0153,0.0136,0.1227,-0.0006,0.0659,0.0724,0.0761,0.1384
2.3,0.0259,0.0106,0.1197,0.0085,0.0583,0.08,0.0821,0.1353
2.35,0.0547,0.0091,0.1212,-0.0294,0.0538,0.0785,0.0609,0.1384
2.4,0.032,0.0136,0.1273,-0.0006,0.0598,0.083,0.0745,0.1278
2.45,0.0259,0.0136,0.1212,-0.0248,0.0583,0.0845,0.0776,0.1338
2.5,-0.0165,0.0121,0.1273,-0.0173,0.0629,0.0755,0.073,0.1353
2.55,0.0153,0.0167,0.1167,-0.0233,0.0538,0.077,0.0745,0.1414
2.6,0.0244,0.0182,0.1182,-0.0097,0.0598,0.0785,0.0821,0.1444
2.65,0.0047,0.0106,0.1303,-0.0158,0.0538,0.0876,0.0715,0.1414
2.7,-0.0029,0.0121,0.1182,-0.0264,0.0568,0.0815,0.07,0.1429
2.75,0.0229,0.0091,0.1288,-0.0218,0.0553,0.077,0.0685,0.1429
2.8,0.0214,0.0136,0.1273,-0.0082,0.0568,0.0755,0.0655,0.1399
2.85,0.0198,0.0152,0.1288,-0.0218,0.0583,0.0755,0.07,0.1278
2.9,0.0002,0.0121,0.1273,-0.0142,0.0598,0.0755,0.07,0.1384
2.95,0.0168,0.0091,0.1273,-0.0218,0.0523,0.0785,0.0685,0.1217
3.0,0.0153,0.0152,0.1273,-0.0097,0.0568,0.0785,0.0655,0.1581
3.05,0.0108,0.0121,0.1242,-0.0067,0.0553,0.0785,0.067,0.1353
3.1,0.0411,0.0136,0.1212,-0.0112,0.0538,0.0709,0.073,0.1217
3.15,0.0305,0.0152,0.1273,-0.0142,0.0614,0.0785,0.0685,0.1308
3.2,0.0047,0.0076,0.1242,-0.0158,0.0568,0.0785,0.07,0.1308
3.25,0.0092,0.0106,0.1212,-0.0158,0.0477,0.0815,0.067,0.1353
3.3,0.0229,0.0106,0.1167,-0.0112,0.0614,0.083,0.0655,0.1459
3.35,0.0062,0.003,0.1121,-0.0279,0.0538,0.0815,0.0685,0.1338
3.4,0.0153,0.0121,0.1318,0.0024,0.0614,0.0861,0.0761,0.1338
3.45,0.0168,0.0091,0.1258,-0.0067,0.0583,0.0785,0.0715,0.1368
3.5,0.0108,0.0152,0.1227,-0.0158,0.0583,0.0785,0.073,0.1414
3.55,0.0153,0.0091,0.1167,-0.0173,0.0598,0.0815,0.07,0.1399
3.6,0.0214,0.0136,0.1242,-0.0097,0.0553,0.0755,0.0806,0.1338
3.65,0.0183,0.0121,0.1182,-0.0233,0.0508,0.0891,0.0745,0.1308
3.7,0.0108,0.0121,0.1182,-0.0173,0.0598,0.0755,0.0639,0.1338
3.75,0.0108,0.0076,0.1242,-0.0188,0.0553,0.083,0.073,0.1459
3.8,0.0168,0.0121,0.1348,-0.0218,0.0523,0.083,0.07,0.1338
3.85,0.0365,0.0106,0.1212,-0.0112,0.0614,0.0755,0.0685,0.1399
3.9,0.0017,0.0167,0.1273,-0.0218,0.0538,0.08,0.0776,0.1353
3.95,0.0244,0.0121,0.1273,-0.0188,0.0598,0.0785,0.073,0.1338
4.0,-0.0226,0.0136,0.1273,-0.0218,0.0583,0.077,0.073,0.1368
4.05,0.0229,0.0121,0.1333,-0.0112,0.0538,0.077,0.0685,0.1293
4.1,0.0062,0.0121,0.1227,-0.0264,0.0538,0.0755,0.07,0.1338
4.15,0.0168,0.0136,0.1242,-0.0309,0.0523,0.08,0.067,0.1308
4.2,0.038,0.0106,0.1242,-0.0082,0.0568,0.0861,0.0761,0.1535
4.25,0.0047,0.0152,0.1273,-0.0006,0.0583,0.077,0.0715,0.1338
4.3,0.0032,0.0136,0.1182,-0.0052,0.0674,0.0664,0.0791,0.1232
4.35,0.0138,0.0167,0.1258,-0.0142,0.0583,0.0739,0.0715,0.1368
4.4,0.0214,0.0076,0.1288,-0.0127,0.0583,0.0815,0.0715,0.1444
4.45,0.0077,0.0106,0.1061,-0.0203,0.0553,0.0815,0.0761,0.1475
4.5,0.0138,0.0167,0.1212,-0.0097,0.0583,0.0861,0.0806,0.1323
4.55,0.038,0.0061,0.1227,-0.0112,0.0674,0.0861,0.0776,0.1338
4.6,0.0153,0.0121,0.1242,-0.0082,0.0598,0.0755,0.0715,0.1308
4.65,0.0092,0.0121,0.1258,-0.0142,0.0614,0.0861,0.07,0.1368
4.7,0.0168,0.0167,0.1136,-0.0264,0.0568,0.0739,0.0624,0.1368
4.75,0.0168,0.0121,0.1258,-0.0173,0.0568,0.0815,0.073,0.1247
4.8,-0.0165,0.0152,0.1152,-0.0158,0.0583,0.077,0.0715,0.1353
4.85,0.0077,0.0197,0.1273,-0.0188,0.0659,0.0785,0.0685,0.1323
4.9,0.0168,0.0121,0.1197,-0.0188,0.0583,0.0739,0.0624,0.1338
4.95,0.0138,0.0121,0.1273,-0.0082,0.075,0.0861,0.07,0.1475
5.0,0.0062,0.0136,0.1258,-0.0188,0.0568,0.0724,0.07,0.1353
5.05,0.0274,0.0091,0.1258,-0.0264,0.0614,0.077,0.07,0.1262
5.1,0.0259,0.0182,0.1242,-0.0218,0.0538,0.0815,0.07,0.1323
5.15,0.0244,0.0121,0.1152,-0.0112,0.0568,0.08,0.0806,0.1338
5.2,0.0229,0.0152,0.1212,-0.0173,0.0477,0.077,0.067,0.1368
5.25,0.0289,0.0167,0.1242,-0.0142,0.0614,0.0739,0.0715,0.1308
5.3,0.0123,0.0136,0.1212,-0.0233,0.0553,0.0785,0.0776,0.1232
5.35,0.0138,0.0091,0.1182,-0.0142,0.0598,0.0815,0.073,0.1308
5.4,0.0108,0.0121,0.1258,-0.0082,0.0629,0.077,0.07,0.1308
5.45,-0.0105,0.0091,0.1182,0.0009,0.0583,0.0785,0.07,0.1399
5.5,0.0108,0.0152,0.1242,-0.0021,0.0598,0.0739,0.0761,0.1308
5.55,0.0168,0.0152,0.1318,-0.0052,0.0583,0.0815,0.0761,0.1444
5.6,0.0168,0.0091,0.1212,-0.0294,0.0553,0.0785,0.0745,0.1232
5.65,0.0153,0.0091,0.1227,-0.0188,0.0492,0.0876,0.0715,0.1384
5.7,0.0214,0.0091,0.1242,-0.0173,0.0568,0.08,0.0821,0.1353
5.75,-0.0014,0.0091,0.1242,-0.0127,0.0614,0.077,0.073,0.1293
5.8,0.0002,0.0121,0.1242,-0.0173,0.0629,0.08,0.0776,0.1353
5.85,0.0092,0.0182,0.1197,-0.0309,0.0538,0.0739,0.0685,0.1278
5.9,0.0092,0.0091,0.1152,-0.0218,0.0553,0.0785,0.0821,0.1414
5.95,0.032,0.0076,0.1061,0.0009,0.0523,0.0755,0.073,0.1353
6.0,0.0092,0.0106,0.1242,-0.0188,0.0523,0.0815,0.07,0.1308
6.05,0.0108,0.0076,0.1167,-0.0218,0.0538,0.0709,0.073,0.1308
6.1,0.0123,0.0076,0.1212,-0.0112,0.0583,0.077,0.067,0.1232
6.15,0.0168,0.0106,0.1136,-0.0203,0.0644,0.08,0.0609,0.1475
6.2,0.038,0.0121,0.1242,-0.0233,0.0598,0.0785,0.073,0.1338
6.25,0.0259,0.0061,0.1167,-0.0233,0.0553,0.0785,0.0745,0.1323
6.3,0.0092,0.0106,0.1182,-0.0112,0.0583,0.08,0.07,0.1338
6.35,0.0123,0.0152,0.1227,-0.0142,0.0629,0.08,0.0776,0.1384
6.4,0.0198,0.0106,0.1242,-0.0158,0.0644,0.083,0.07,0.1384
6.45,0.0244,0.0076,0.1197,-0.0158,0.0614,0.0785,0.0685,0.1323
6.5,0.0153,0.0106,0.1152,-0.0112,0.0538,0.077,0.0761,0.1353
6.55,-0.0105,0.0136,0.1242,-0.0097,0.0598,0.077,0.0715,0.1368
6.6,0.0305,0.003,0.1121,-0.0173,0.0583,0.083,0.07,0.1278
6.65,0.0305,0.0136,0.1182,-0.0173,0.0598,0.08,0.073,0.1353
6.7,-0.0014,0.0106,0.1212,-0.0082,0.0568,0.0861,0.0609,0.1444
6.75,0.0123,0.0106,0.1227,-0.0264,0.0492,0.08,0.067,0.1384
6.8,0.0274,0.0136,0.1212,-0.0248,0.0553,0.0785,0.0745,0.1414
6.85,0.0289,0.0091,0.1182,-0.0233,0.0583,0.0845,0.067,0.1384
6.9,0.0214,0.0091,0.1227,-0.0112,0.0614,0.077,0.0655,0.1535
6.95,0.0123,0.0152,0.1318,-0.0006,0.0674,0.0755,0.0791,0.1475
7.0,-0.0105,0.0182,0.1394,-0.0248,0.0583,0.0815,0.0715,0.1368
7.05,-0.0014,0.0076,0.1242,-0.0052,0.0553,0.0755,0.0745,0.1278
7.1,0.0183,0.0121,0.1197,-0.0158,0.0598,0.077,0.0624,0.1338
7.15,0.0168,0.0091,0.1242,-0.0142,0.0644,0.077,0.07,0.1429
7.2,0.0183,0.0121,0.1182,-0.0203,0.0598,0.0739,0.07,0.149
7.25,0.0047,0.0121,0.1212,-0.0127,0.0598,0.077,0.07,0.1384
7.3,0.0183,0.0227,0.1364,-0.0173,0.0583,0.0876,0.0715,0.1323
7.35,0.0138,0.0121,0.1273,-0.0097,0.0614,0.0785,0.0685,0.1353
7.4,0.0123,0.0106,0.1197,-0.0052,0.072,0.0815,0.0548,0.1368
7.45,0.0092,0.0121,0.1167,-0.0006,0.0568,0.0861,0.07,0.1459
7.5,0.0229,0.0182,0.1288,-0.0067,0.0659,0.0739,0.0715,0.1323
7.55,0.0183,0.0167,0.1242,-0.0082,0.0553,0.0861,0.0685,0.1414
7.6,0.0108,0.0167,0.1288,-0.0067,0.0644,0.0724,0.0564,0.1475
7.65,0.0123,0.0121,0.1273,-0.0067,0.0629,0.0861,0.0715,0.1399
7.7,0.0108,0.0182,0.1288,-0.0158,0.0568,0.083,0.0821,0.1368
7.75,0.035,0.0136,0.1242,-0.0021,0.0614,0.0755,0.07,0.1414
7.8,0.0168,0.0106,0.1106,-0.0294,0.0477,0.077,0.073,0.1323
7.85,0.0123,0.0152,0.1242,-0.0248,0.0598,0.0815,0.0715,0.1444
7.9,0.0365,0.0106,0.1348,-0.0082,0.0659,0.083,0.073,0.1247
7.95,0.0229,0.0121,0.1152,-0.0158,0.0553,0.08,0.067,0.1353
8.0,0.0229,0.0152,0.1167,-0.0233,0.0523,0.0891,0.07,0.1475
8.05,0.0138,0.0152,0.1227,-0.0203,0.0614,0.0755,0.067,0.1338
8.1,0.0229,0.0136,0.1212,-0.0203,0.0644,0.0815,0.0761,0.1308
8.15,0.0198,0.0091,0.1227,-0.0158,0.0614,0.08,0.07,0.1323
8.2,0.0365,0.0182,0.1227,-0.0067,0.0674,0.0815,0.0624,0.1338
8.25,0.0229,0.0106,0.1333,0.0039,0.0689,0.0785,0.067,0.1414
8.3,0.0017,0.0167,0.1182,-0.0158,0.0583,0.0845,0.0579,0.1384
8.35,0.0153,0.0136,0.1227,-0.0294,0.0644,0.077,0.0685,0.1368
8.4,0.0214,0.0167,0.1212,-0.0233,0.0583,0.077,0.073,0.1353
8.45,-0.0029,0.0167,0.1273,-0.0006,0.0659,0.077,0.0685,0.1187
8.5,0.0305,0.0167,0.1197,-0.0218,0.0583,0.0755,0.0745,0.1338
8.55,0.0229,0.0106,0.1303,-0.0112,0.0598,0.077,0.0685,0.1368
8.6,0.0229,0.0136,0.1258,-0.0067,0.0598,0.077,0.073,0.1384
8.65,0.0108,0.0121,0.1273,-0.0188,0.0614,0.0785,0.0745,0.1308
8.7,0.0335,0.0091,0.1242,-0.0036,0.0629,0.0845,0.0715,0.1368
8.75,0.0092,0.0076,0.1212,-0.0203,0.0553,0.083,0.0761,0.1399
8.8,0.0138,0.0091,0.1227,-0.0082,0.0598,0.077,0.0715,0.1338
8.85,0.0183,0.0106,0.1076,-0.0248,0.0598,0.0815,0.0745,0.1475
8.9,0.0214,0.0136,0.1242,-0.0264,0.0598,0.08,0.0761,0.1338
8.95,0.0214,0.0121,0.1136,-0.0264,0.0674,0.0815,0.0715,0.1353
9.0,0.0168,0.0121,0.1227,-0.0142,0.0644,0.0785,0.073,0.1353
9.05,0.0305,0.0106,0.1258,-0.0248,0.0598,0.0861,0.07,0.1459
9.1,-0.0014,0.0106,0.1121,-0.0142,0.0583,0.083,0.067,0.1368
9.15,0.0289,0.0076,0.1273,-0.0173,0.0583,0.0876,0.07,0.149
9.2,0.0168,0.0091,0.1227,-0.0188,0.0614,0.08,0.0594,0.1444
9.25,0.0411,0.0061,0.1212,-0.0218,0.0583,0.0785,0.0639,0.1459
9.3,0.0274,0.0091,0.1288,-0.0082,0.0568,0.08,0.0715,0.1232
9.35,0.0108,0.0106,0.1227,-0.0158,0.0568,0.083,0.0791,0.1323
9.4,0.0138,0.0045,0.1212,-0.0294,0.0583,0.0845,0.0745,0.1353
9.45,0.0214,0.0061,0.1182,-0.0248,0.0598,0.0755,0.0685,0.1172
9.5,0.0289,0.0121,0.1288,-0.0006,0.0629,0.0724,0.073,0.1293
9.55,0.0274,0.0061,0.1182,-0.0188,0.0553,0.0785,0.0715,0.1414
9.6,0.0062,0.0091,0.1227,-0.0203,0.0583,0.0755,0.0685,0.1293
9.65,0.0259,0.0136,0.1242,-0.0188,0.0614,0.0815,0.0639,0.1429
9.7,0.0047,0.0091,0.1076,-0.0476,0.0462,0.0891,0.0594,0.149
9.75,0.0198,0.0152,0.1258,-0.0218,0.0598,0.0815,0.0791,0.1444
9.8,-0.0302,0.0076,0.1227,-0.0142,0.0538,0.0724,0.0639,0.1353
9.85,0.0168,0.0136,0.1212,-0.0067,0.0598,0.083,0.07,0.1384
9.9,0.0002,0.0061,0.1167,-0.0158,0.0508,0.08,0.067,0.1414
9.95,0.0214,0.0106,0.1091,-0.0052,0.0659,0.0785,0.073,0.1353
10.0,0.0153,0.0136,0.1242,-0.0188,0.0553,0.0815,0.0685,0.1399
10.05,0.0395,0.0136,0.1273,-0.0082,0.0583,0.0815,0.067,0.1444
10.1,0.0229,0.0106,0.1288,-0.0218,0.0583,0.0679,0.0791,0.1368
10.15,0.0062,0.0076,0.1273,-0.0173,0.0583,0.0785,0.0715,0.1368
10.2,0.0032,0.0091,0.1152,-0.0067,0.0553,0.0815,0.0715,0.1293
10.25,0.0092,0.0045,0.1197,-0.0173,0.0598,0.083,0.0791,0.1217
10.3,0.0198,0.0136,0.1242,-0.0173,0.0568,0.0755,0.0685,0.1308
10.35,0.0214,0.0106,0.1197,-0.0294,0.0598,0.077,0.0639,0.1232
10.4,0.0289,0.0091,0.1121,-0.0127,0.0644,0.077,0.067,0.1444
10.45,0.0153,0.0121,0.1242,-0.0173,0.0568,0.0785,0.0655,0.1338
10.5,0.0108,0.0121,0.1121,-0.0264,0.0538,0.0785,0.0761,0.1353
10.55,0.0077,0.0076,0.1288,-0.0173,0.0583,0.0845,0.067,0.1399
10.6,0.0244,0.0152,0.1167,-0.0218,0.0568,0.0815,0.0639,0.1262
10.65,0.0198,0.0106,0.1212,-0.0339,0.0629,0.077,0.0639,0.1368
10.7,0.038,0.0136,0.1227,-0.0142,0.0583,0.0694,0.0715,0.1323
10.75,0.038,0.0106,0.1242,-0.0067,0.0538,0.0815,0.0745,0.1475
10.8,0.0062,0.0121,0.1212,-0.0233,0.0644,0.0694,0.067,0.1459
10.85,0.0183,0.0136,0.1167,-0.0173,0.0538,0.0755,0.073,0.149
10.9,0.0244,0.0106,0.1136,-0.0218,0.0477,0.0709,0.0655,0.1262
10.95,0.0077,0.0152,0.1273,-0.0006,0.0629,0.083,0.0685,0.1444
11.0,0.0032,0.0227,0.1106,-0.0218,0.0553,0.077,0.0624,0.1429
11.05,0.0108,0.0091,0.1152,-0.0142,0.0583,0.0815,0.0624,0.149
11.1,0.0092,0.0045,0.1197,-0.0173,0.0598,0.0755,0.0655,0.1414
11.15,0.0062,0.0152,0.1288,-0.0173,0.0614,0.0815,0.0639,0.1353
11.2,0.0183,0.0136,0.1258,-0.0279,0.0553,0.0906,0.07,0.1141
11.25,0.0017,0.0136,0.1242,-0.0158,0.0644,0.077,0.067,0.1353
11.3,0.0062,0.0091,0.1152,-0.0127,0.0614,0.0785,0.07,0.1308
11.35,0.0274,0.0091,0.1197,-0.0006,0.0598,0.077,0.07,0.1353
11.4,-0.0029,0.0106,0.1136,-0.0097,0.0629,0.083,0.0624,0.1323
11.45,0.0229,0.0106,0.1167,-0.0188,0.0568,0.08,0.0715,0.1353
11.5,0.0032,0.0136,0.1258,-0.0036,0.0659,0.0861,0.07,0.1384
11.55,0.0077,0.0076,0.1182,-0.0173,0.0674,0.08,0.0776,0.1353
11.6,0.0198,0.0167,0.1242,-0.0067,0.0614,0.0876,0.07,0.1323
11.65,0.0229,0.0106,0.1242,-0.0248,0.0583,0.0785,0.0715,0.1353
11.7,0.0198,0.0091,0.1258,-0.0127,0.0614,0.0845,0.067,0.1444
11.75,0.0123,0.0076,0.1091,-0.0142,0.0583,0.0785,0.0745,0.1293
11.8,0.0138,0.0106,0.1167,-0.0248,0.0568,0.08,0.0715,0.1368
11.85,0.0108,0.0106,0.1258,-0.0082,0.0598,0.0815,0.067,0.1384
11.9,0.0229,0.0121,0.1227,-0.0021,0.0598,0.0785,0.0715,0.1368
11.95,0.0077,0.0121,0.1227,-0.0158,0.0629,0.0785,0.0594,0.1414
12.0,0.0047,0.0152,0.1167,-0.0218,0.0629,0.0755,0.07,0.1414
12.05,0.0092,0.0167,0.1227,-0.0097,0.0568,0.0739,0.0639,0.1429
12.1,0.0032,0.0045,0.1167,-0.0052,0.0568,0.0845,0.0594,0.152
12.15,0.0244,0.0152,0.1076,-0.0248,0.0553,0.0815,0.0776,0.1505
12.2,0.0092,0.0152,0.1273,-0.0188,0.0614,0.0709,0.0624,0.149
12.25,0.0123,0.0152,0.1212,-0.0097,0.0614,0.0815,0.0776,0.1384
12.3,0.0123,0.0152,0.1227,-0.0218,0.0629,0.08,0.0745,0.1414
12.35,-0.0059,0.0121,0.1182,-0.0127,0.0583,0.0815,0.073,0.1368
12.4,0.0062,0.0091,0.1258,-0.0324,0.0598,0.0845,0.07,0.1323
12.45,0.0183,0.0076,0.1167,-0.0188,0.0598,0.0755,0.0761,0.1323
12.5,0.0729,0.0121,0.1348,-0.0112,0.0553,0.077,0.073,0.1384
12.55,0.0047,0.0076,0.1318,-0.0082,0.0644,0.0785,0.07,0.1217
12.6,0.0108,0.0121,0.1258,-0.0036,0.0614,0.0664,0.07,0.1353
12.65,0.0047,0.0076,0.1152,-0.0203,0.0553,0.08,0.0745,0.1353
12.7,0.0259,0.0091,0.1242,-0.0082,0.0553,0.0785,0.0639,0.1353
12.75,0.0168,0.0106,0.1197,-0.0112,0.0538,0.08,0.07,0.1338
12.8,-0.015,0.0106,0.1242,-0.0142,0.0614,0.0861,0.0655,0.149
12.85,0.0214,0.0061,0.1227,-0.0097,0.0614,0.0755,0.073,0.1429
12.9,0.0183,0.0121,0.1136,-0.0097,0.0553,0.0709,0.067,0.1475
12.95,0.0138,0.0136,0.1348,-0.0248,0.0568,0.0724,0.073,0.1444
13.0,0.0305,0.0106,0.1197,-0.0324,0.0523,0.083,0.0609,0.1368
13.05,0.0168,0.0076,0.1288,-0.0127,0.0568,0.0785,0.07,0.1368
13.1,0.0244,0.0076,0.1182,-0.0067,0.0568,0.0845,0.0715,0.1353
13.15,0.0047,0.0121,0.1303,-0.0036,0.0614,0.0815,0.0624,0.1384
13.2,0.0168,0.0121,0.1212,-0.0248,0.0553,0.0845,0.0655,0.1353
13.25,0.0153,0.0076,0.1212,-0.0188,0.0614,0.0845,0.07,0.1384
13.3,0.0002,0.0152,0.1182,-0.0248,0.0598,0.0709,0.067,0.1353
13.35,0.0077,0.0061,0.1106,-0.0173,0.0568,0.077,0.0715,0.1414
13.4,0.0123,0.0121,0.1242,-0.0203,0.0598,0.083,0.067,0.1368
13.45,0.0123,0.0121,0.1197,-0.0279,0.0538,0.08,0.07,0.1384
13.5,0.0062,0.0167,0.1136,-0.0264,0.0598,0.0709,0.07,0.1293
13.55,0.0198,0.0061,0.1303,-0.0142,0.0508,0.0724,0.07,0.1368
13.6,-0.0029,0.0136,0.1197,-0.0203,0.0523,0.0755,0.073,0.1368
13.65,0.0274,0.0182,0.1197,-0.0233,0.0553,0.0755,0.0639,0.1293
13.7,0.038,0.0061,0.1197,-0.0233,0.0553,0.0785,0.067,0.1247
13.75,0.0198,0.0121,0.1212,-0.0142,0.0598,0.08,0.073,0.1262
13.8,0.0259,0.0121,0.1258,-0.0158,0.0614,0.083,0.067,0.1293
13.85,0.0214,0.0106,0.1197,-0.0264,0.0598,0.083,0.0745,0.1262
13.9,0.0259,0.0136,0.1273,-0.0142,0.0614,0.0739,0.0715,0.1323
13.95,0.0153,0.0121,0.1227,-0.0142,0.0598,0.0724,0.07,0.1338
14.0,0.0335,0.0152,0.1212,-0.0188,0.0568,0.08,0.073,0.1308
14.05,0.0138,0.0121,0.1182,-0.0188,0.0553,0.08,0.067,0.1384
14.1,0.0168,0.0091,0.1197,-0.0173,0.0614,0.0815,0.0745,0.1384
14.15,0.0441,0.0076,0.1121,-0.0279,0.0508,0.08,0.0655,0.1368
14.2,0.0183,0.0182,0.1303,0.0009,0.0553,0.0785,0.073,0.1293
14.25,0.0198,0.0121,0.1212,-0.0248,0.0614,0.077,0.0715,0.1308
14.3,-0.0059,0.0121,0.1318,-0.0112,0.0705,0.077,0.0685,0.1384
14.35,0.0077,0.0076,0.1182,-0.0112,0.0598,0.0739,0.0639,0.1384
14.4,0.0198,0.0136,0.1288,-0.0097,0.072,0.0815,0.0655,0.1399
14.45,0.0229,0.0136,0.1182,-0.0248,0.0568,0.08,0.0685,0.1338
14.5,0.0214,0.0091,0.1258,-0.0097,0.0629,0.08,0.0745,0.1338
14.55,0.0274,0.0152,0.1167,-0.0127,0.0614,0.077,0.0685,0.1308
14.6,0.0153,0.0152,0.1273,-0.0036,0.0583,0.0785,0.07,0.1353
14.65,0.0077,0.0106,0.1273,-0.0158,0.0614,0.083,0.0715,0.1353
14.7,0.0198,0.0121,0.1258,-0.0188,0.0568,0.08,0.073,0.1338
14.75,0.0092,0.0045,0.1242,-0.0112,0.0644,0.0785,0.073,0.1338
14.8,0.0168,0.0106,0.1288,-0.0082,0.0659,0.0815,0.0685,0.1338
14.85,0.0153,0.0121,0.1258,-0.0097,0.0614,0.0845,0.0745,0.1353
14.9,0.0123,0.0167,0.1227,-0.0127,0.0644,0.08,0.067,0.1353
14.95,0.0123,0.0076,0.1258,-0.0188,0.0629,0.077,0.0655,0.1293
15.0,0.0244,0.0136,0.1182,-0.0142,0.0568,0.0815,0.0715,0.149
15.05,-0.012,0.003,0.1106,-0.0142,0.0523,0.083,0.073,0.1384
15.1,0.0138,0.0121,0.1364,0.007,0.0659,0.0785,0.0685,0.1278
15.15,0.0153,0.0061,0.1212,-0.0112,0.0598,0.0815,0.0655,0.1429
15.2,0.0032,0.0076,0.1318,-0.0021,0.0629,0.08,0.0564,0.1338
15.25,0.0153,0.0182,0.1167,-0.0203,0.0614,0.083,0.0639,0.1399
15.3,0.0108,0.0152,0.1182,-0.0158,0.0644,0.0679,0.07,0.1368
15.35,0.0153,0.0106,0.1182,-0.0248,0.0629,0.0785,0.0715,0.1353
15.4,0.0123,0.0076,0.1258,-0.0339,0.0568,0.08,0.067,0.1278
15.45,0.0168,0.0152,0.1197,-0.0203,0.0674,0.0785,0.067,0.1399
15.5,0.0365,0.0045,0.1273,0.0039,0.0689,0.0861,0.073,0.1399
15.55,-0.0044,0.0045,0.1212,-0.0233,0.0614,0.08,0.0685,0.1399
15.6,0.0289,0.0121,0.1273,-0.0127,0.0644,0.0785,0.07,0.1338
