time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
8.15,0.0123,-0.0242,0.1167,-0.0294,0.0614,0.0739,0.0685,0.1384
8.2,0.0062,-0.0212,0.1167,-0.0233,0.0553,0.0815,0.0685,0.1475
8.25,0.0062,-0.0197,0.1152,-0.0158,0.0568,0.077,0.0639,0.1293
8.3,0.0032,-0.0197,0.1136,-0.0067,0.0523,0.0785,0.0548,0.1384
8.35,0.0092,-0.0197,0.1318,-0.0158,0.0568,0.08,0.0594,0.1505
8.4,0.0062,-0.0227,0.1167,-0.0173,0.0568,0.0845,0.0624,0.1399
8.45,0.0017,-0.0258,0.1121,-0.0112,0.0417,0.0755,0.0579,0.1505
8.5,0.0092,-0.0242,0.1212,-0.0097,0.0598,0.077,0.0639,0.1262
8.55,0.0123,-0.0227,0.1227,-0.0036,0.0598,0.0739,0.0594,0.1323
8.6,0.0305,-0.0212,0.097,-0.0309,0.0371,0.08,0.0609,0.1444
8.65,0.0168,-0.0227,0.1303,-0.0142,0.0568,0.0755,0.0594,0.1429
8.7,-0.0014,-0.0212,0.1212,-0.0158,0.0598,0.0755,0.0533,0.1308
8.75,0.0305,-0.0227,0.1061,-0.0082,0.0492,0.077,0.0624,0.1368
8.8,0.0108,-0.0212,0.1121,-0.0112,0.0508,0.0679,0.0609,0.1126
8.85,0.0123,-0.0227,0.1212,-0.0067,0.0523,0.077,0.073,0.1368
8.9,0.0214,-0.0242,0.1212,-0.0036,0.0583,0.077,0.0655,0.1278
8.95,0.0108,-0.0212,0.1288,-0.0052,0.0583,0.083,0.0655,0.1308
9.0,-0.0256,-0.0197,0.1258,-0.0052,0.0598,0.083,0.0548,0.1429
9.05,0.0153,-0.0258,0.1136,-0.0173,0.0508,0.0709,0.0548,0.1505
9.1,-0.0029,-0.0197,0.1288,-0.0127,0.0523,0.0755,0.0564,0.1459
9.15,0.0002,-0.0242,0.1197,-0.0158,0.0598,0.0724,0.0548,0.1444
9.2,0.0047,-0.0212,0.1182,-0.0127,0.0583,0.083,0.067,0.1368
9.25,-0.0059,-0.0303,0.1197,-0.0097,0.0644,0.077,0.073,0.1262
9.3,0.0123,-0.0242,0.1136,-0.0294,0.0523,0.0785,0.0715,0.1338
9.35,-0.0059,-0.0242,0.1227,-0.0112,0.0568,0.0755,0.0685,0.1278
9.4,0.0032,-0.0227,0.1242,-0.0097,0.0659,0.0815,0.0564,0.1353
9.45,0.0168,-0.0197,0.1136,-0.0127,0.0523,0.08,0.0624,0.1429
9.5,0.0062,-0.0121,0.1136,-0.0188,0.0568,0.0755,0.0685,0.1384
9.55,0.0153,-0.0242,0.1167,-0.0127,0.0538,0.08,0.0685,0.1475
9.6,0.0123,-0.0212,0.1152,-0.0324,0.0508,0.0755,0.0655,0.1368
9.65,0.0198,-0.0227,0.1318,-0.0158,0.0538,0.0815,0.0715,0.1338
9.7,0.0198,-0.0212,0.1212,-0.0112,0.0508,0.0755,0.0548,0.1444
9.75,0.0244,-0.0182,0.1227,-0.0173,0.0538,0.0815,0.0639,0.1278
9.8,0.0183,-0.0227,0.1212,-0.0309,0.0538,0.0815,0.067,0.1444
9.85,0.0092,-0.0167,0.1212,-0.0158,0.0583,0.0755,0.0639,0.1475
9.9,0.0108,-0.0258,0.1121,-0.0142,0.0553,0.0724,0.0715,0.1399
9.95,0.0092,-0.0258,0.1212,-0.0173,0.0538,0.0785,0.067,0.1368
10.0,0.0198,-0.0242,0.1167,-0.0158,0.0598,0.0679,0.0685,0.1323
10.05,-0.0105,-0.0197,0.1318,-0.0233,0.0538,0.0785,0.0655,0.1293
10.1,0.0108,-0.0242,0.1167,-0.0158,0.0583,0.083,0.0579,0.1429
10.15,-0.0044,-0.0197,0.1136,-0.0294,0.0538,0.0785,0.0548,0.1338
10.2,0.0214,-0.0197,0.1182,-0.0006,0.0629,0.0755,0.0594,0.1444
10.25,0.0229,-0.0212,0.1227,-0.0188,0.0583,0.077,0.0624,0.1459
10.3,0.0002,-0.0197,0.1091,-0.0067,0.0492,0.0785,0.0594,0.1399
10.35,0.0077,-0.0258,0.1258,-0.0203,0.0583,0.077,0.0715,0.1353
10.4,0.0092,-0.0303,0.1227,-0.0127,0.0523,0.0876,0.0548,0.1475
10.45,-0.0256,-0.0212,0.1227,-0.0021,0.0553,0.0755,0.0609,0.1187
10.5,0.0032,-0.0197,0.1061,-0.0294,0.0508,0.077,0.0776,0.1368
10.55,0.0229,-0.0121,0.1182,-0.0082,0.0553,0.08,0.0639,0.1353
10.6,0.0183,-0.0227,0.1348,0.0055,0.0659,0.0861,0.067,0.1429
10.65,0.0183,-0.0212,0.1212,-0.0112,0.0523,0.077,0.0639,0.1475
10.7,-0.0059,-0.0258,0.1258,-0.0097,0.0508,0.0785,0.0639,0.1399
10.75,-0.0029,-0.0227,0.1227,-0.0203,0.0583,0.0845,0.0639,0.1444
10.8,0.0123,-0.0182,0.1212,-0.0173,0.0568,0.0815,0.0609,0.1308
10.85,0.0062,-0.0167,0.1227,-0.037,0.0508,0.0815,0.0579,0.1505
10.9,0.0214,-0.0167,0.1197,-0.0082,0.0568,0.0755,0.0609,0.1626
10.95,0.0077,-0.0273,0.1182,-0.0082,0.0568,0.0755,0.0579,0.1444
11.0,0.0077,-0.0212,0.1167,-0.0097,0.0508,0.0739,0.0655,0.1384
11.05,0.0123,-0.0212,0.1258,-0.0188,0.0553,0.0739,0.0897,0.1414
11.1,0.0077,-0.0242,0.1242,-0.0036,0.0553,0.077,0.0518,0.1596
11.15,0.0108,-0.0197,0.1106,-0.0264,0.0538,0.0573,0.0594,0.155
11.2,0.0198,-0.0242,0.1242,-0.0082,0.0492,0.0785,0.0594,0.1535
11.25,0.0365,-0.0197,0.1212,-0.0112,0.0538,0.0739,0.0579,0.149
11.3,-0.0211,-0.0258,0.1197,-0.0218,0.0598,0.0785,0.0715,0.1384
11.35,0.0153,-0.0227,0.1197,-0.0142,0.0523,0.08,0.073,0.1444
11.4,0.0077,-0.0242,0.1242,-0.0097,0.0598,0.0785,0.0503,0.1384
11.45,-0.0014,-0.0303,0.1212,-0.0173,0.0538,0.077,0.0533,0.1399
11.5,0.0092,-0.0242,0.1121,-0.0112,0.0523,0.0755,0.0594,0.1368
11.55,0.0123,-0.0197,0.1167,-0.0173,0.0538,0.0739,0.0609,0.1444
11.6,-0.0256,-0.0212,0.1121,-0.0324,0.0568,0.0755,0.067,0.1535
11.65,0.0138,-0.0288,0.1167,-0.0142,0.0598,0.0815,0.0579,0.1414
11.7,0.0229,-0.0227,0.1227,0.0009,0.0659,0.0755,0.0564,0.1414
11.75,-0.0014,-0.0273,0.1152,-0.0097,0.0553,0.0739,0.0579,0.1414
11.8,0.0274,-0.0258,0.1197,-0.0173,0.0523,0.0739,0.0579,0.1414
11.85,-0.0044,-0.0258,0.1212,-0.0203,0.0492,0.077,0.0609,0.1475
11.9,0.0123,-0.0182,0.1091,-0.0233,0.0523,0.0815,0.0609,0.1414
11.95,0.0153,-0.0167,0.1182,-0.0158,0.0477,0.0815,0.0548,0.1368
12.0,0.0229,-0.0258,0.1182,-0.0173,0.0598,0.0679,0.0594,0.1399
12.05,0.0047,-0.0258,0.1242,-0.0218,0.0538,0.0724,0.0624,0.1444
12.1,0.0047,-0.0258,0.1227,-0.0036,0.0492,0.077,0.0564,0.1596
12.15,-0.0165,-0.0136,0.1258,-0.0324,0.0583,0.077,0.0609,0.1459
12.2,0.0168,-0.0288,0.1182,-0.0218,0.0553,0.0694,0.067,0.1429
12.25,0.0062,-0.0212,0.1258,-0.0158,0.0553,0.077,0.0594,0.1414
12.3,0.0092,-0.0212,0.1106,-0.0309,0.0386,0.077,0.0685,0.1384
12.35,0.0168,-0.0212,0.1273,-0.0142,0.0538,0.0724,0.0609,0.1429
12.4,0.0168,-0.0258,0.1167,-0.0158,0.0447,0.077,0.073,0.1399
12.45,0.0108,-0.0227,0.1227,-0.0142,0.0447,0.0755,0.067,0.1323
12.5,0.0047,-0.0258,0.1258,-0.0158,0.0508,0.0785,0.0639,0.1293
12.55,0.0123,-0.0242,0.1136,-0.0294,0.0462,0.0785,0.0624,0.1308
12.6,0.0335,-0.0212,0.1106,-0.0142,0.0523,0.08,0.0639,0.1262
12.65,0.0123,-0.0212,0.1227,-0.0142,0.0508,0.08,0.0609,0.1262
12.7,-0.0135,-0.0288,0.1197,-0.0188,0.0523,0.077,0.0609,0.1293
12.75,0.0047,-0.0227,0.1227,-0.0021,0.0598,0.0815,0.0548,0.1414
12.8,0.0244,-0.0288,0.1242,-0.0173,0.0583,0.0709,0.0594,0.1368
12.85,0.0077,-0.0242,0.1197,-0.0158,0.0492,0.0739,0.07,0.1353
12.9,0.0017,-0.0227,0.1258,-0.0112,0.0553,0.083,0.0579,0.1535
12.95,0.0244,-0.0227,0.1182,-0.0173,0.0583,0.0724,0.0715,0.1399
13.0,-0.0029,-0.0227,0.1197,-0.0445,0.0371,0.077,0.0685,0.1338
13.05,0.0108,-0.0258,0.1227,-0.0067,0.0538,0.0739,0.0685,0.1293
13.1,0.0108,-0.0273,0.1242,-0.0294,0.0553,0.077,0.067,0.1368
13.15,0.0274,-0.0242,0.1136,-0.0248,0.0553,0.0861,0.067,0.1353
13.2,0.0108,-0.0197,0.1273,-0.0112,0.0629,0.0755,0.07,0.1444
13.25,0.0153,-0.0227,0.1182,-0.0052,0.0583,0.077,0.0594,0.1187
13.3,0.038,-0.0258,0.1227,-0.0036,0.0538,0.077,0.0655,0.1475
13.35,0.0441,-0.0242,0.1212,-0.0173,0.0553,0.077,0.0579,0.1399
13.4,-0.018,-0.0212,0.1182,-0.0127,0.0553,0.0724,0.0548,0.1399
13.45,0.0168,-0.0167,0.1182,-0.0233,0.0538,0.077,0.0548,0.1596
13.5,-0.0014,-0.0242,0.1212,-0.0021,0.0553,0.08,0.0639,0.1429
13.55,0.0259,-0.0227,0.1288,-0.0082,0.0492,0.0755,0.0715,0.1459
13.6,0.0092,-0.0197,0.1227,-0.0188,0.0568,0.0755,0.0579,0.1444
13.65,0.0183,-0.0212,0.1197,-0.0158,0.0568,0.0709,0.0639,0.1596
13.7,0.0047,-0.0212,0.1197,-0.0188,0.0538,0.0785,0.0579,0.1581
13.75,0.0244,-0.0242,0.1303,-0.0158,0.0598,0.0755,0.0579,0.1459
13.8,0.0138,-0.0242,0.1167,-0.0127,0.0568,0.0785,0.0624,0.1429
13.85,-0.015,-0.0197,0.1136,-0.0142,0.0674,0.0815,0.073,0.1399
13.9,-0.0029,-0.0212,0.1197,-0.0112,0.0538,0.077,0.0715,0.1353
13.95,-0.0089,-0.0197,0.1182,-0.0112,0.0538,0.077,0.0624,0.1308
14.0,0.0092,-0.0212,0.1227,-0.0112,0.0538,0.0845,0.0655,0.1308
14.05,0.0168,-0.0212,0.1197,-0.0158,0.0523,0.0815,0.067,0.149
14.1,0.0032,-0.0258,0.1136,-0.0264,0.0523,0.077,0.0624,0.1459
14.15,0.0198,-0.0258,0.1197,-0.0142,0.0659,0.077,0.0624,0.1414
14.2,0.0077,-0.0258,0.1076,-0.0142,0.0568,0.077,0.0624,0.1338
14.25,0.0229,-0.0258,0.1273,0.007,0.0629,0.0815,0.067,0.1368
14.3,0.0244,-0.0212,0.1273,-0.0036,0.0568,0.077,0.0609,0.1262
14.35,0.0077,-0.0227,0.1197,-0.0188,0.0568,0.0785,0.0624,0.1293
14.4,0.0123,-0.0273,0.1242,-0.0067,0.0629,0.0845,0.0609,0.1368
14.45,0.0138,-0.0227,0.1227,-0.0097,0.0568,0.0815,0.0579,0.1384
14.5,0.0153,-0.0258,0.1167,-0.0218,0.0598,0.0755,0.0579,0.1399
14.55,0.0108,-0.0212,0.1227,0.007,0.0583,0.0785,0.0685,0.1338
14.6,-0.0074,-0.0288,0.1182,-0.0309,0.0523,0.077,0.0609,0.1353
14.65,0.0002,-0.0242,0.1197,-0.0233,0.0553,0.077,0.0579,0.1338
14.7,0.0047,-0.0227,0.1152,-0.0294,0.0568,0.08,0.0594,0.1217
14.75,-0.0014,-0.0197,0.1197,-0.0188,0.0629,0.0785,0.0564,0.1384
14.8,0.0153,-0.0242,0.1091,-0.0461,0.0568,0.0724,0.0579,0.155
14.85,-0.012,-0.0197,0.1288,-0.0264,0.0523,0.0845,0.0594,0.1384
14.9,0.0138,-0.0303,0.1212,-0.0264,0.0538,0.0709,0.0639,0.1353
14.95,0.0062,-0.0227,0.1106,-0.0127,0.0598,0.083,0.0624,0.1475
15.0,0.0092,-0.0197,0.1242,-0.0082,0.0644,0.077,0.0564,0.1459
15.05,-0.0165,-0.0212,0.1212,-0.0158,0.0523,0.077,0.0579,0.1459
15.1,0.0183,-0.0227,0.1167,-0.0218,0.0538,0.0739,0.0715,0.1384
15.15,0.0108,-0.0227,0.1212,0.0024,0.0568,0.08,0.0639,0.1353
