time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
1.75,0.984,-0.3508,-0.8589,0.657,0.6247,-0.8797,-0.3111,0.9906
1.8,0.9738,-0.4425,-0.7728,0.7937,0.4121,-0.9809,0.0336,0.9657
1.85,0.9613,-0.5298,-0.6692,0.8987,0.1739,-0.9946,0.3743,0.7883
1.9,0.9463,-0.6119,-0.5507,0.9679,-0.0752,-0.9193,0.6696,0.4864
1.95,0.929,-0.6878,-0.4198,0.9985,-0.3195,-0.762,0.8837,0.1078
2.0,0.9093,-0.7568,-0.2794,0.9894,-0.544,-0.5366,0.9906,-0.2879
2.05,0.8874,-0.8183,-0.1328,0.9407,-0.7347,-0.2632,0.9774,-0.6381
2.1,0.8632,-0.8716,0.0168,0.8546,-0.8797,0.0336,0.8457,-0.8876
2.15,0.8369,-0.9162,0.166,0.7344,-0.97,0.3275,0.6115,-0.9969
2.2,0.8085,-0.9516,0.3115,0.5849,-1.0,0.5921,0.3031,-0.9488
2.25,0.7781,-0.9775,0.45,0.4121,-0.9678,0.8038,-0.042,-0.751
2.3,0.7457,-0.9937,0.5784,0.2229,-0.8755,0.9437,-0.3821,-0.4346
2.35,0.7115,-0.9999,0.6938,0.0248,-0.7287,0.9993,-0.6758,-0.0495
2.4,0.6755,-0.9962,0.7937,-0.1743,-0.5366,0.9657,-0.8876,0.3433
2.45,0.6378,-0.9825,0.8757,-0.3665,-0.3111,0.8457,-0.9917,0.682
2.5,0.5985,-0.9589,0.938,-0.544,-0.0663,0.6503,-0.9756,0.9129
2.55,0.5577,-0.9258,0.9793,-0.6999,0.1826,0.3967,-0.8412,0.9998
2.6,0.5155,-0.8835,0.9985,-0.8278,0.4202,0.1078,-0.6048,0.9288
2.65,0.472,-0.8323,0.9954,-0.9228,0.6316,-0.1909,-0.2951,0.7112
2.7,0.4274,-0.7728,0.9699,-0.9809,0.8038,-0.4724,0.0504,0.3813
2.75,0.3817,-0.7055,0.9226,-1.0,0.926,-0.7118,0.3898,-0.0089
2.8,0.335,-0.6313,0.8546,-0.9792,0.9906,-0.8876,0.682,-0.3976
2.85,0.2875,-0.5507,0.7674,-0.9193,0.9936,-0.9841,0.8914,-0.7235
2.9,0.2392,-0.4646,0.663,-0.8228,0.9349,-0.9927,0.9928,-0.9352
2.95,0.1904,-0.3739,0.5436,-0.6935,0.818,-0.9126,0.9737,-0.9993
3.0,0.1411,-0.2794,0.4121,-0.5366,0.6503,-0.751,0.8367,-0.9056
3.05,0.0915,-0.1822,0.2713,-0.3582,0.4421,-0.5223,0.5981,-0.6689
3.1,0.0416,-0.0831,0.1245,-0.1656,0.2065,-0.247,0.2871,-0.3266
3.15,-0.0084,0.0168,-0.0252,0.0336,-0.042,0.0504,-0.0588,0.0672
3.2,-0.0584,0.1165,-0.1743,0.2315,-0.2879,0.3433,-0.3976,0.4504
3.25,-0.1082,0.2151,-0.3195,0.4202,-0.5159,0.6055,-0.6881,0.7626
3.3,-0.1577,0.3115,-0.4575,0.5921,-0.7118,0.8137,-0.8952,0.9543
3.35,-0.2069,0.4048,-0.5853,0.7404,-0.8634,0.9491,-0.9937,0.9954
3.4,-0.2555,0.4941,-0.6999,0.8592,-0.9614,0.9998,-0.9718,0.8793
3.45,-0.3035,0.5784,-0.7988,0.9437,-0.9996,0.9612,-0.832,0.6244
3.5,-0.3508,0.657,-0.8797,0.9906,-0.9756,0.8367,-0.5914,0.2709
3.55,-0.3971,0.729,-0.9409,0.998,-0.891,0.6374,-0.279,-0.1253
3.6,-0.4425,0.7937,-0.9809,0.9657,-0.751,0.3813,0.0672,-0.5018
3.65,-0.4868,0.8504,-0.999,0.8948,-0.5643,0.091,0.4053,-0.799
3.7,-0.5298,0.8987,-0.9946,0.7883,-0.3425,-0.2073,0.6942,-0.9701
3.75,-0.5716,0.938,-0.9678,0.6503,-0.0994,-0.4872,0.8989,-0.988
3.8,-0.6119,0.9679,-0.9193,0.4864,0.1499,-0.7235,0.9946,-0.85
3.85,-0.6506,0.9882,-0.8502,0.3031,0.3898,-0.8952,0.9698,-0.5777
3.9,-0.6878,0.9985,-0.762,0.1078,0.6055,-0.9869,0.8273,-0.2143
3.95,-0.7232,0.9989,-0.6567,-0.0919,0.7836,-0.9905,0.5846,0.183
4.0,-0.7568,0.9894,-0.5366,-0.2879,0.9129,-0.9056,0.2709,0.5514
4.05,-0.7885,0.9699,-0.4044,-0.4724,0.9855,-0.7398,-0.0756,0.8328
4.1,-0.8183,0.9407,-0.2632,-0.6381,0.9968,-0.5079,-0.4129,0.9826
4.15,-0.846,0.9022,-0.1161,-0.7784,0.9462,-0.2306,-0.7002,0.9773
4.2,-0.8716,0.8546,0.0336,-0.8876,0.8367,0.0672,-0.9026,0.8178
4.25,-0.895,0.7985,0.1826,-0.9614,0.6751,0.3591,-0.9955,0.5291
4.3,-0.9162,0.7344,0.3275,-0.9969,0.4716,0.6188,-0.9677,0.1569
4.35,-0.9351,0.663,0.465,-0.9927,0.2388,0.8233,-0.8226,-0.2401
4.4,-0.9516,0.5849,0.5921,-0.9488,-0.0089,0.9543,-0.5777,-0.5992
4.45,-0.9658,0.501,0.7059,-0.8672,-0.256,1.0,-0.2628,-0.8637
4.5,-0.9775,0.4121,0.8038,-0.751,-0.4872,0.9564,0.084,-0.9918
4.55,-0.9868,0.3191,0.8837,-0.6048,-0.6881,0.8273,0.4206,-0.9633
4.6,-0.9937,0.2229,0.9437,-0.4346,-0.8462,0.6244,0.7062,-0.7828
4.65,-0.9981,0.1245,0.9825,-0.247,-0.9517,0.3657,0.9061,-0.4786
4.7,-0.9999,0.0248,0.9993,-0.0495,-0.9981,0.0743,0.9962,-0.0989
4.75,-0.9993,-0.0752,0.9936,0.1499,-0.9824,-0.2238,0.9655,0.2964
4.8,-0.9962,-0.1743,0.9657,0.3433,-0.9056,-0.5018,0.8178,0.6449
4.85,-0.9905,-0.2718,0.916,0.5231,-0.7725,-0.735,0.5708,0.8916
4.9,-0.9825,-0.3665,0.8457,0.682,-0.5914,-0.9026,0.2547,0.9976
4.95,-0.9719,-0.4575,0.7565,0.8137,-0.3735,-0.9895,-0.0923,0.946
5.0,-0.9589,-0.544,0.6503,0.9129,-0.1324,-0.988,-0.4282,0.7451
5.05,-0.9435,-0.6251,0.5295,0.9758,0.117,-0.8983,-0.7121,0.4266
5.1,-0.9258,-0.6999,0.3967,0.9998,0.3591,-0.7284,-0.9097,0.0407
5.15,-0.9058,-0.7677,0.2551,0.9839,0.5788,-0.4933,-0.9969,-0.3516
5.2,-0.8835,-0.8278,0.1078,0.9288,0.7626,-0.2143,-0.9633,-0.6884
5.25,-0.8589,-0.8797,-0.042,0.8367,0.8989,0.084,-0.8129,-0.9165
5.3,-0.8323,-0.9228,-0.1909,0.7112,0.9794,0.3747,-0.5639,-0.9999
5.35,-0.8035,-0.9566,-0.3354,0.5573,0.9989,0.632,-0.2465,-0.9255
5.4,-0.7728,-0.9809,-0.4724,0.3813,0.9564,0.8328,0.1007,-0.7049
5.45,-0.7401,-0.9954,-0.5988,0.19,0.8544,0.9592,0.4358,-0.3731
5.5,-0.7055,-1.0,-0.7118,-0.0089,0.6992,0.9999,0.718,0.0177
5.55,-0.6692,-0.9946,-0.8088,-0.2073,0.5006,0.9513,0.9131,0.4057
5.6,-0.6313,-0.9792,-0.8876,-0.3976,0.2709,0.8178,0.9976,0.7296
5.65,-0.5917,-0.954,-0.9464,-0.5719,0.0243,0.6112,0.961,0.9383
5.7,-0.5507,-0.9193,-0.9841,-0.7235,-0.2238,0.35,0.808,0.9989
5.75,-0.5083,-0.8755,-0.9996,-0.8462,-0.4579,0.0575,0.5569,0.9018
5.8,-0.4646,-0.8228,-0.9927,-0.9352,-0.6636,-0.2401,0.2384,0.6623
5.85,-0.4198,-0.762,-0.9634,-0.9869,-0.8281,-0.5163,-0.1091,0.3183
5.9,-0.3739,-0.6935,-0.9126,-0.9993,-0.941,-0.7463,-0.4433,-0.076
5.95,-0.3271,-0.6181,-0.8412,-0.9718,-0.9955,-0.9097,-0.7238,-0.4583
6.0,-0.2794,-0.5366,-0.751,-0.9056,-0.988,-0.9918,-0.9165,-0.7683
6.05,-0.2311,-0.4496,-0.6439,-0.8033,-0.9192,-0.9853,-0.9981,-0.9569
6.1,-0.1822,-0.3582,-0.5223,-0.6689,-0.7931,-0.8908,-0.9587,-0.9945
6.15,-0.1328,-0.2632,-0.389,-0.5079,-0.6178,-0.7167,-0.803,-0.875
6.2,-0.0831,-0.1656,-0.247,-0.3266,-0.404,-0.4786,-0.5499,-0.6174
6.25,-0.0332,-0.0663,-0.0994,-0.1324,-0.1652,-0.1978,-0.2302,-0.2624
6.3,0.0168,0.0336,0.0504,0.0672,0.084,0.1007,0.1174,0.1341
6.35,0.0668,0.1332,0.1991,0.2641,0.3279,0.3902,0.4508,0.5094
6.4,0.1165,0.2315,0.3433,0.4504,0.5514,0.6449,0.7296,0.8043
6.45,0.166,0.3275,0.4798,0.6188,0.7407,0.842,0.9199,0.9722
6.5,0.2151,0.4202,0.6055,0.7626,0.8839,0.9638,0.9986,0.9866
6.55,0.2637,0.5087,0.7177,0.8759,0.9721,0.9995,0.9562,0.8453
6.6,0.3115,0.5921,0.8137,0.9543,0.9999,0.946,0.798,0.5705
6.65,0.3586,0.6696,0.8914,0.9946,0.9655,0.808,0.5429,0.2056
6.7,0.4048,0.7404,0.9491,0.9954,0.8711,0.5978,0.222,-0.1917
6.75,0.45,0.8038,0.9855,0.9564,0.7226,0.3342,-0.1258,-0.5588
6.8,0.4941,0.8592,0.9998,0.8793,0.5291,0.0407,-0.4583,-0.8376
6.85,0.5369,0.906,0.9916,0.7671,0.3027,-0.2564,-0.7353,-0.9842
6.9,0.5784,0.9437,0.9612,0.6244,0.0575,-0.5306,-0.9231,-0.9754
6.95,0.6185,0.972,0.9091,0.4567,-0.1913,-0.7574,-0.999,-0.8126
7.0,0.657,0.9906,0.8367,0.2709,-0.4282,-0.9165,-0.9538,-0.5216
7.05,0.6938,0.9993,0.7454,0.0743,-0.6384,-0.9938,-0.7929,-0.1481
7.1,0.729,0.998,0.6374,-0.1253,-0.809,-0.9823,-0.5358,0.2487
7.15,0.7623,0.9868,0.5151,-0.3199,-0.9293,-0.883,-0.2138,0.6062
7.2,0.7937,0.9657,0.3813,-0.5018,-0.9918,-0.7049,0.1341,0.8681
7.25,0.8231,0.9349,0.2388,-0.6636,-0.9926,-0.4638,0.4658,0.9929
7.3,0.8504,0.8948,0.091,-0.799,-0.9317,-0.1813,0.741,0.9609
7.35,0.8757,0.8457,-0.0588,-0.9026,-0.8129,0.1174,0.9263,0.7772
7.4,0.8987,0.7883,-0.2073,-0.9701,-0.6435,0.4057,0.9993,0.4709
7.45,0.9195,0.7229,-0.3512,-0.999,-0.4342,0.6577,0.9512,0.0901
7.5,0.938,0.6503,-0.4872,-0.988,-0.1978,0.8509,0.7877,-0.3048
7.55,0.9542,0.5712,-0.6122,-0.9377,0.0509,0.9681,0.5287,-0.6516
7.6,0.9679,0.4864,-0.7235,-0.85,0.2964,0.9989,0.2056,-0.8956
7.65,0.9793,0.3967,-0.8185,-0.7284,0.5234,0.9404,-0.1424,-0.9981
7.7,0.9882,0.3031,-0.8952,-0.5777,0.718,0.798,-0.4732,-0.9431
7.75,0.9946,0.2065,-0.9517,-0.404,0.8679,0.5842,-0.7466,-0.7392
7.8,0.9985,0.1078,-0.9869,-0.2143,0.9638,0.3183,-0.9295,-0.4186
7.85,1.0,0.008,-0.9999,-0.0159,0.9998,0.0239,-0.9996,-0.0318
7.9,0.9989,-0.0919,-0.9905,0.183,0.9736,-0.2726,-0.9486,0.3599
7.95,0.9954,-0.1909,-0.9588,0.3747,0.887,-0.5448,-0.7825,0.6948
8.0,0.9894,-0.2879,-0.9056,0.5514,0.7451,-0.7683,-0.5216,0.92
8.05,0.9808,-0.3821,-0.832,0.7062,0.5569,-0.9231,-0.1974,1.0
8.1,0.9699,-0.4724,-0.7398,0.8328,0.3342,-0.9955,0.1508,0.9221
8.15,0.9565,-0.5581,-0.6309,0.9262,0.0906,-0.979,0.4806,0.6986
8.2,0.9407,-0.6381,-0.5079,0.9826,-0.1586,-0.875,0.7522,0.3648
8.25,0.9226,-0.7118,-0.3735,0.9999,-0.398,-0.6929,0.9325,-0.0266
8.3,0.9022,-0.7784,-0.2306,0.9773,-0.6126,-0.4489,0.9998,-0.4137
8.35,0.8795,-0.8371,-0.0826,0.9158,-0.7891,-0.1647,0.9459,-0.7356
8.4,0.8546,-0.8876,0.0672,0.8178,-0.9165,0.1341,0.7772,-0.9413
8.45,0.8276,-0.9291,0.2156,0.6871,-0.987,0.421,0.5144,-0.9984
8.5,0.7985,-0.9614,0.3591,0.5291,-0.9961,0.6702,0.1891,-0.8979
8.55,0.7674,-0.9841,0.4945,0.35,-0.9433,0.8596,-0.1591,-0.6556
8.6,0.7344,-0.9969,0.6188,0.1569,-0.8318,0.9722,-0.4879,-0.3099
8.65,0.6996,-0.9998,0.7293,-0.0425,-0.6686,0.998,-0.7577,0.0849
8.7,0.663,-0.9927,0.8233,-0.2401,-0.4638,0.9346,-0.9355,0.4662
8.75,0.6247,-0.9756,0.8989,-0.4282,-0.2302,0.7877,-0.9999,0.7739
8.8,0.5849,-0.9488,0.9543,-0.5992,0.0177,0.5705,-0.9431,0.9594
8.85,0.5436,-0.9126,0.9882,-0.7463,0.2645,0.3023,-0.7719,0.9935
8.9,0.501,-0.8672,1.0,-0.8637,0.4949,0.0071,-0.5071,0.8707
8.95,0.4571,-0.8132,0.9893,-0.9466,0.6945,-0.2888,-0.1809,0.6105
9.0,0.4121,-0.751,0.9564,-0.9918,0.8509,-0.5588,0.1674,0.2538
9.05,0.3661,-0.6813,0.902,-0.9974,0.9544,-0.7789,0.4953,-0.1429
9.1,0.3191,-0.6048,0.8273,-0.9633,0.9986,-0.9295,0.7631,-0.517
9.15,0.2713,-0.5223,0.7341,-0.8908,0.9807,-0.997,0.9385,-0.8095
9.2,0.2229,-0.4346,0.6244,-0.7828,0.9018,-0.9754,1.0,-0.9742
9.25,0.1739,-0.3425,0.5006,-0.6435,0.7668,-0.8668,0.9403,-0.9851
9.3,0.1245,-0.247,0.3657,-0.4786,0.5842,-0.6807,0.7665,-0.8405
9.35,0.0747,-0.149,0.2225,-0.2947,0.3652,-0.4338,0.4999,-0.5632
9.4,0.0248,-0.0495,0.0743,-0.0989,0.1236,-0.1481,0.1726,-0.1969
9.45,-0.0252,0.0504,-0.0756,0.1007,-0.1258,0.1508,-0.1756,0.2004
9.5,-0.0752,0.1499,-0.2238,0.2964,-0.3673,0.4362,-0.5026,0.5661
9.55,-0.1249,0.2478,-0.3669,0.4802,-0.586,0.6826,-0.7685,0.8424
9.6,-0.1743,0.3433,-0.5018,0.6449,-0.7683,0.8681,-0.9413,0.9858
9.65,-0.2233,0.4354,-0.6254,0.7839,-0.9027,0.976,-1.0,0.9734
9.7,-0.2718,0.5231,-0.735,0.8916,-0.9811,0.9968,-0.9374,0.8074
9.75,-0.3195,0.6055,-0.8281,0.9638,-0.9985,0.9285,-0.7611,0.514
9.8,-0.3665,0.682,-0.9026,0.9976,-0.9538,0.7772,-0.4926,0.1394
9.85,-0.4125,0.7516,-0.9568,0.9915,-0.8497,0.5566,-0.1643,-0.2573
9.9,-0.4575,0.8137,-0.9895,0.946,-0.6929,0.2862,0.1839,-0.6133
9.95,-0.5014,0.8676,-1.0,0.8628,-0.493,-0.0097,0.5098,-0.8724
10.0,-0.544,0.9129,-0.988,0.7451,-0.2624,-0.3048,0.7739,-0.9939
10.05,-0.5853,0.9491,-0.9539,0.5978,-0.0155,-0.5727,0.9441,-0.9584
10.1,-0.6251,0.9758,-0.8983,0.4266,0.2324,-0.7893,0.9999,-0.7716
10.15,-0.6633,0.9928,-0.8226,0.2384,0.4658,-0.9355,0.9344,-0.463
10.2,-0.6999,0.9998,-0.7284,0.0407,0.6702,-0.9981,0.7556,-0.0813
10.25,-0.7347,0.9968,-0.6178,-0.1586,0.833,-0.9716,0.4852,0.3132
10.3,-0.7677,0.9839,-0.4933,-0.3516,0.944,-0.8583,0.156,0.6583
10.35,-0.7988,0.9612,-0.3578,-0.5306,0.9963,-0.6682,-0.1922,0.8995
10.4,-0.8278,0.9288,-0.2143,-0.6884,0.9866,-0.4186,-0.517,0.9986
10.45,-0.8548,0.8872,-0.0659,-0.8188,0.9156,-0.1315,-0.7792,0.9401
10.5,-0.8797,0.8367,0.084,-0.9165,0.7877,0.1674,-0.9469,0.7332
10.55,-0.9024,0.7778,0.2319,-0.9777,0.6108,0.4512,-0.9997,0.4105
10.6,-0.9228,0.7112,0.3747,-0.9999,0.3959,0.6948,-0.9314,0.023
10.65,-0.9409,0.6374,0.509,-0.9823,0.1564,0.8763,-0.7501,-0.3681
10.7,-0.9566,0.5573,0.632,-0.9255,-0.0928,0.9795,-0.4779,-0.7011
10.75,-0.97,0.4716,0.7407,-0.8318,-0.3362,0.9953,-0.1477,-0.9235
10.8,-0.9809,0.3813,0.8328,-0.7049,-0.5588,0.9221,0.2004,-1.0
10.85,-0.9894,0.2871,0.9061,-0.5499,-0.7466,0.7665,0.5242,-0.9186
10.9,-0.9954,0.19,0.9592,-0.3731,-0.888,0.5425,0.7844,-0.6922
10.95,-0.999,0.091,0.9907,-0.1813,-0.9741,0.2701,0.9495,-0.3566
11.0,-1.0,-0.0089,0.9999,0.0177,-0.9998,-0.0266,0.9995,0.0354
11.05,-0.9985,-0.1086,0.9867,0.216,-0.9632,-0.3208,0.9283,0.4218
11.1,-0.9946,-0.2073,0.9513,0.4057,-0.8668,-0.5864,0.7445,0.7416
11.15,-0.9881,-0.304,0.8946,0.5792,-0.7164,-0.7996,0.4705,0.9443
11.2,-0.9792,-0.3976,0.8178,0.7296,-0.5216,-0.9413,0.1394,0.9979
11.25,-0.9678,-0.4872,0.7226,0.8509,-0.2942,-0.999,-0.2086,0.894
11.3,-0.954,-0.5719,0.6112,0.9383,-0.0486,-0.9675,-0.5313,0.6489
11.35,-0.9378,-0.651,0.486,0.9883,0.2,-0.8495,-0.7896,0.3014
11.4,-0.9193,-0.7235,0.35,0.9989,0.4362,-0.6556,-0.9521,-0.0937
11.45,-0.8985,-0.7888,0.206,0.9697,0.6452,-0.4032,-0.9992,-0.474
11.5,-0.8755,-0.8462,0.0575,0.9018,0.8142,-0.1148,-0.9251,-0.7795
11.55,-0.8502,-0.8952,-0.0923,0.798,0.9325,0.1839,-0.7389,-0.9619
11.6,-0.8228,-0.9352,-0.2401,0.6623,0.9929,0.4662,-0.463,-0.9924
11.65,-0.7934,-0.9659,-0.3825,0.5003,0.9915,0.7068,-0.131,-0.8663
11.7,-0.762,-0.9869,-0.5163,0.3183,0.9285,0.8843,0.2169,-0.6034
11.75,-0.7287,-0.9981,-0.6384,0.1236,0.8077,0.9828,0.5384,-0.2453
11.8,-0.6935,-0.9993,-0.7463,-0.076,0.6367,0.9935,0.7947,0.1516
11.85,-0.6567,-0.9905,-0.8374,-0.2726,0.4262,0.9155,0.9547,0.5246
11.9,-0.6181,-0.9718,-0.9097,-0.4583,0.1891,0.7556,0.9989,0.8147
11.95,-0.5781,-0.9434,-0.9615,-0.6258,-0.0597,0.5283,0.9219,0.9762
12.0,-0.5366,-0.9056,-0.9918,-0.7683,-0.3048,0.2538,0.7332,0.9836
12.05,-0.4937,-0.8587,-0.9998,-0.8801,-0.531,-0.0434,0.4556,0.8357
12.1,-0.4496,-0.8033,-0.9853,-0.9569,-0.7241,-0.3367,0.1227,0.5558
12.15,-0.4044,-0.7398,-0.9487,-0.9955,-0.8722,-0.5999,-0.2251,0.1882
12.2,-0.3582,-0.6689,-0.8908,-0.9945,-0.9661,-0.8095,-0.5455,-0.2091
12.25,-0.3111,-0.5914,-0.8129,-0.9538,-0.9999,-0.9469,-0.7998,-0.5734
12.3,-0.2632,-0.5079,-0.7167,-0.875,-0.9716,-0.9996,-0.9572,-0.8472
12.35,-0.2147,-0.4194,-0.6045,-0.7614,-0.8828,-0.9631,-0.9984,-0.9872
12.4,-0.1656,-0.3266,-0.4786,-0.6174,-0.7392,-0.8405,-0.9186,-0.9714
12.45,-0.1161,-0.2306,-0.3421,-0.4489,-0.5496,-0.6429,-0.7274,-0.8022
12.5,-0.0663,-0.1324,-0.1978,-0.2624,-0.3258,-0.3878,-0.4481,-0.5064
12.55,-0.0164,-0.0327,-0.0491,-0.0654,-0.0818,-0.0981,-0.1143,-0.1306
12.6,0.0336,0.0672,0.1007,0.1341,0.1674,0.2004,0.2332,0.2658
12.65,0.0835,0.1665,0.2483,0.3283,0.4061,0.481,0.5525,0.6202
12.7,0.1332,0.2641,0.3902,0.5094,0.6195,0.7186,0.8048,0.8767
12.75,0.1826,0.3591,0.5234,0.6702,0.7945,0.892,0.9596,0.9948
12.8,0.2315,0.4504,0.6449,0.8043,0.92,0.9858,0.9979,0.9559
12.85,0.2798,0.5373,0.7519,0.9063,0.9884,0.9914,0.9153,0.766
12.9,0.3275,0.6188,0.842,0.9722,0.9953,0.9086,0.7217,0.4552
12.95,0.3743,0.6942,0.9131,0.9993,0.9403,0.7445,0.4405,0.0725
13.0,0.4202,0.7626,0.9638,0.9866,0.8268,0.514,0.106,-0.3216
13.05,0.465,0.8233,0.9928,0.9346,0.662,0.2375,-0.2414,-0.665
13.1,0.5087,0.8759,0.9995,0.8453,0.456,-0.0601,-0.5595,-0.9033
13.15,0.5511,0.9197,0.9838,0.7223,0.2216,-0.3524,-0.8098,-0.9991
13.2,0.5921,0.9543,0.946,0.5705,-0.0266,-0.6133,-0.9619,-0.9371
13.25,0.6316,0.9794,0.887,0.3959,-0.273,-0.8193,-0.9973,-0.7271
13.3,0.6696,0.9946,0.808,0.2056,-0.5026,-0.9521,-0.9119,-0.4024
13.35,0.7059,1.0,0.7108,0.0071,-0.7008,-0.9999,-0.7158,-0.0141
13.4,0.7404,0.9954,0.5978,-0.1917,-0.8555,-0.9584,-0.433,0.3763
13.45,0.773,0.9808,0.4712,-0.3829,-0.957,-0.8313,-0.0976,0.7074
13.5,0.8038,0.9564,0.3342,-0.5588,-0.999,-0.6299,0.2496,0.9268
13.55,0.8325,0.9224,0.1896,-0.7124,-0.9789,-0.3722,0.5665,0.9999
13.6,0.8592,0.8793,0.0407,-0.8376,-0.8979,-0.0813,0.8147,0.9151
13.65,0.8837,0.8273,-0.1091,-0.9295,-0.7611,0.2169,0.9641,0.6858
13.7,0.906,0.7671,-0.2564,-0.9842,-0.577,0.4957,0.9967,0.3483
13.75,0.926,0.6992,-0.398,-0.9998,-0.357,0.7302,0.9084,-0.0442
13.8,0.9437,0.6244,-0.5306,-0.9754,-0.1148,0.8995,0.7099,-0.4298
13.85,0.9591,0.5433,-0.6513,-0.9122,0.1346,0.9884,0.4254,-0.7475
13.9,0.972,0.4567,-0.7574,-0.8126,0.3755,0.9891,0.0893,-0.9472
13.95,0.9825,0.3657,-0.8465,-0.6807,0.5931,0.9014,-0.2577,-0.9973
14.0,0.9906,0.2709,-0.9165,-0.5216,0.7739,0.7332,-0.5734,-0.89
14.05,0.9962,0.1735,-0.966,-0.3416,0.9065,0.4995,-0.8196,-0.6422
14.1,0.9993,0.0743,-0.9938,-0.1481,0.9828,0.2212,-0.9663,-0.293
14.15,0.9999,-0.0257,-0.9993,0.0513,0.9979,-0.0769,-0.996,0.1025
14.2,0.998,-0.1253,-0.9823,0.2487,0.9511,-0.3681,-0.9048,0.4818
14.25,0.9936,-0.2238,-0.9433,0.4362,0.845,-0.6265,-0.704,0.785
14.3,0.9868,-0.3199,-0.883,0.6062,0.6865,-0.8288,-0.4177,0.9643
14.35,0.9774,-0.4129,-0.803,0.7522,0.4852,-0.9572,-0.0809,0.9913
14.4,0.9657,-0.5018,-0.7049,0.8681,0.2538,-1.0,0.2658,0.8619
14.45,0.9515,-0.5856,-0.591,0.9494,0.0066,-0.9535,0.5802,0.5963
14.5,0.9349,-0.6636,-0.4638,0.9929,-0.241,-0.8218,0.8243,0.2367
14.55,0.916,-0.735,-0.3262,0.9968,-0.4736,-0.6167,0.9685,-0.1604
14.6,0.8948,-0.799,-0.1813,0.9609,-0.6768,-0.3566,0.9952,-0.5321
14.65,0.8714,-0.8551,-0.0323,0.8867,-0.8379,-0.0645,0.9012,-0.8198
14.7,0.8457,-0.9026,0.1174,0.7772,-0.9469,0.2332,0.698,-0.9781
