time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
8.1,-0.0347,0.0061,0.0788,0.0539,0.0144,0.0679,0.0048,0.1778
8.15,-0.0332,-0.003,0.0848,0.0676,0.0159,0.0694,0.0048,0.1717
8.2,-0.0226,0.0045,0.0742,0.0509,0.022,0.0679,0.0018,0.1717
8.25,-0.0286,0.0045,0.0788,0.0509,0.022,0.0709,0.0003,0.1778
8.3,-0.0256,0.003,0.0818,0.0524,0.0174,0.0648,-0.0088,0.1793
8.35,-0.0226,0.0061,0.0848,0.0403,0.022,0.0679,0.0079,0.1732
8.4,-0.0423,0.0015,0.0818,0.0615,0.0068,0.0679,0.0033,0.1778
8.45,-0.0408,0.0045,0.0712,0.0448,0.0235,0.0633,0.0048,0.1778
8.5,-0.0423,0.0015,0.0848,0.0373,0.0311,0.0694,-0.0012,0.1747
8.55,-0.0241,-0.0,0.0591,0.0524,0.0189,0.0709,0.0064,0.1687
8.6,-0.0408,0.0091,0.0758,0.0585,0.0235,0.0739,0.0124,0.1793
8.65,-0.0347,0.0121,0.0682,0.057,0.022,0.0709,0.0018,0.1929
8.7,-0.0453,0.0045,0.0803,0.0524,0.0205,0.0679,-0.0058,0.1808
8.75,-0.0362,0.003,0.0697,0.0524,0.0083,0.077,0.0048,0.1732
8.8,-0.0377,-0.003,0.0712,0.0509,0.0189,0.077,0.0079,0.1778
8.85,-0.0438,-0.003,0.0621,0.057,0.0189,0.077,0.0018,0.1793
8.9,-0.0408,0.0045,0.0636,0.0524,0.0205,0.0648,0.0094,0.1808
8.95,-0.0286,0.0061,0.0758,0.0464,0.0129,0.077,0.0003,0.1868
9.0,-0.0468,0.0045,0.0773,0.0524,0.0114,0.0755,0.0018,0.1884
9.05,-0.0392,0.0015,0.0636,0.0555,0.0205,0.0709,0.0094,0.1838
9.1,-0.0423,0.0061,0.0727,0.0555,0.0159,0.0648,0.0018,0.1853
9.15,-0.0347,-0.0,0.0727,0.0494,0.0098,0.0694,0.0048,0.1884
9.2,-0.0514,-0.0045,0.0833,0.0555,0.0129,0.0724,0.0048,0.1899
9.25,-0.0362,-0.003,0.0879,0.0494,0.022,0.0648,0.0109,0.1899
9.3,-0.0438,0.0061,0.0833,0.057,0.0205,0.0739,0.0048,0.1929
9.35,-0.0347,0.0061,0.0758,0.0585,0.022,0.0755,-0.0042,0.1853
9.4,-0.0438,0.0091,0.0636,0.063,0.0205,0.077,0.0048,0.1899
9.45,-0.0392,0.0015,0.0636,0.0448,0.0129,0.0739,0.0018,0.1868
9.5,-0.0347,0.0045,0.0909,0.06,0.0159,0.0724,0.0048,0.1868
9.55,-0.0317,0.0061,0.0667,0.0524,0.0205,0.0694,0.0033,0.1884
9.6,-0.0347,0.0061,0.0773,0.0539,0.0174,0.0679,-0.0073,0.1899
9.65,-0.0256,0.003,0.0833,0.0615,0.022,0.0648,0.0018,0.1762
9.7,-0.0362,0.003,0.0773,0.0539,0.0189,0.0724,0.0064,0.1717
9.75,-0.0332,0.0061,0.0727,0.0509,0.0235,0.0755,-0.0027,0.1717
9.8,-0.0377,0.0106,0.0591,0.0555,0.0189,0.0815,0.0064,0.1808
9.85,-0.0317,-0.0,0.0727,0.0539,0.0129,0.0785,0.0018,0.1808
9.9,-0.0423,0.003,0.0818,0.057,0.0265,0.0709,0.0018,0.1884
9.95,-0.0423,-0.0,0.0803,0.0539,0.0205,0.0739,0.0033,0.1868
10.0,-0.0377,0.0061,0.0667,0.0448,0.0174,0.0724,-0.0012,0.1868
10.05,-0.0377,-0.0015,0.0667,0.0524,0.0174,0.0709,0.0018,0.1793
10.1,-0.0347,0.0076,0.0727,0.0524,0.0159,0.0815,0.0003,0.1868
10.15,-0.0271,0.0061,0.0848,0.0479,0.0174,0.0679,0.0048,0.1853
10.2,-0.0423,0.003,0.0697,0.0418,0.022,0.0724,0.0048,0.1884
10.25,-0.0377,0.0091,0.0712,0.0645,0.0083,0.0664,0.0048,0.205
10.3,-0.0468,0.0091,0.0667,0.0645,0.0189,0.0724,0.0003,0.1975
10.35,-0.0317,-0.0,0.0773,0.0615,0.0189,0.0755,0.0033,0.1853
10.4,-0.0392,0.0045,0.0667,0.0494,0.025,0.0709,0.0003,0.1853
10.45,-0.0377,0.0091,0.0894,0.0555,0.0129,0.0709,-0.0012,0.1778
10.5,-0.0317,0.0106,0.0773,0.0585,0.0205,0.0633,0.0064,0.1914
10.55,-0.0256,-0.0045,0.0879,0.0509,0.0235,0.0679,0.0048,0.1747
10.6,-0.0468,-0.0015,0.0667,0.0539,0.0189,0.0679,0.0033,0.1899
10.65,-0.0392,0.0015,0.0788,0.0615,0.0144,0.0724,0.0003,0.1914
10.7,-0.0362,0.0045,0.0697,0.0479,0.0159,0.0618,-0.0027,0.1808
10.75,-0.0317,0.0076,0.0803,0.0448,0.0205,0.0679,0.0109,0.1853
10.8,-0.0302,0.003,0.0758,0.0555,0.0129,0.0664,0.0048,0.1793
10.85,-0.0241,0.003,0.0606,0.0494,0.0205,0.0709,0.0048,0.1793
10.9,-0.0377,0.0045,0.0758,0.0479,0.0265,0.0679,0.0003,0.1868
10.95,-0.0271,0.0076,0.0909,0.0509,0.0235,0.0648,0.0018,0.1778
11.0,-0.0408,-0.0,0.0773,0.0464,0.028,0.0724,0.0064,0.1793
11.05,-0.0286,0.0076,0.0742,0.057,0.022,0.0709,-0.0027,0.1823
11.1,-0.0302,0.0045,0.0667,0.0585,0.0205,0.0755,0.0048,0.1762
11.15,-0.0392,0.003,0.0803,0.063,0.0174,0.0648,0.0033,0.1747
11.2,-0.0453,0.003,0.0818,0.057,0.0205,0.0739,0.0048,0.1868
11.25,-0.0438,0.0045,0.0803,0.057,0.0205,0.077,0.0048,0.1702
11.3,-0.0438,0.003,0.0758,0.0509,0.0174,0.0709,0.0064,0.1717
11.35,-0.0423,0.0076,0.0712,0.0494,0.022,0.077,0.0048,0.1778
11.4,-0.0332,0.0061,0.0848,0.063,0.0174,0.0724,0.0079,0.1853
11.45,-0.0408,-0.0,0.0818,0.0585,0.0189,0.0739,-0.0042,0.1747
11.5,-0.0498,0.0045,0.0803,0.0509,0.0205,0.0709,-0.0012,0.1702
11.55,-0.0347,0.0045,0.0773,0.0448,0.0144,0.0739,0.0003,0.1823
11.6,-0.0332,0.0076,0.0667,0.0615,0.0189,0.0739,0.0079,0.1762
11.65,-0.0438,0.0076,0.0652,0.0524,0.0129,0.0694,0.0064,0.1899
11.7,-0.0423,0.0045,0.0773,0.0509,0.0159,0.077,0.0048,0.1823
11.75,-0.0286,0.0091,0.0742,0.0479,0.0205,0.0709,0.0033,0.1899
11.8,-0.0347,0.0015,0.0773,0.0615,0.0114,0.0755,0.0064,0.199
11.85,-0.0286,0.0045,0.0788,0.0448,0.0295,0.0739,0.0048,0.1929
11.9,-0.0332,0.0061,0.0833,0.0524,0.0129,0.0724,0.0048,0.1853
11.95,-0.0408,0.0121,0.0621,0.0524,0.0174,0.0755,0.0018,0.1838
12.0,-0.0423,0.0091,0.0697,0.0403,0.022,0.0694,0.0018,0.1808
12.05,-0.0332,0.0061,0.0848,0.0539,0.0235,0.0755,0.0048,0.1808
12.1,-0.0392,0.0045,0.0742,0.0464,0.0144,0.077,0.0064,0.1853
12.15,-0.0438,0.0121,0.0758,0.0524,0.0189,0.077,0.0018,0.1868
12.2,-0.0362,0.0091,0.0818,0.057,0.0114,0.0755,0.0048,0.1808
12.25,-0.0362,0.0091,0.0803,0.0555,0.0159,0.0739,0.0003,0.1793
12.3,-0.0362,0.0045,0.0788,0.0509,0.0159,0.0709,0.0048,0.1808
12.35,-0.0332,-0.0,0.0788,0.0555,0.0159,0.0633,0.0003,0.1808
12.4,-0.0362,0.0061,0.0682,0.063,0.0235,0.0679,0.0003,0.1884
12.45,-0.0377,0.0061,0.0727,0.0524,0.0189,0.0739,-0.0027,0.1762
12.5,-0.0392,0.0076,0.0697,0.06,0.0114,0.0739,0.0033,0.1732
12.55,-0.0453,0.0045,0.0712,0.0555,0.0235,0.0694,0.0033,0.1672
12.6,-0.0271,0.0076,0.0788,0.0494,0.0205,0.0785,0.0033,0.1717
12.65,-0.0302,0.0167,0.0818,0.0494,0.0189,0.0739,0.0109,0.1687
12.7,-0.0362,0.0091,0.0894,0.0706,0.0235,0.0709,0.0079,0.1884
12.75,-0.0271,0.0167,0.0864,0.0539,0.0235,0.0633,-0.0042,0.1853
12.8,-0.0332,0.0106,0.0773,0.06,0.0174,0.0709,0.0094,0.1868
12.85,-0.0302,0.003,0.0773,0.0676,0.0295,0.0785,0.0003,0.1808
12.9,-0.0332,0.0045,0.0894,0.0509,0.0205,0.0709,0.0094,0.1778
12.95,-0.0498,-0.003,0.0848,0.06,0.0189,0.0679,0.0018,0.1823
13.0,-0.0423,0.003,0.0788,0.0555,0.0205,0.0709,0.0064,0.1778
13.05,-0.0271,0.0015,0.0758,0.057,0.022,0.08,0.0048,0.1793
13.1,-0.0347,0.0091,0.0727,0.0645,0.022,0.0755,0.0018,0.1823
13.15,-0.0302,0.0091,0.0758,0.0555,0.0144,0.0709,-0.0027,0.1899
13.2,-0.0211,0.003,0.0758,0.0539,0.0189,0.0679,0.0018,0.1884
13.25,-0.0392,0.0045,0.0848,0.0524,0.025,0.08,0.0048,0.1884
13.3,-0.0332,0.003,0.0742,0.0539,0.0144,0.0755,0.0018,0.1808
13.35,-0.0302,0.0091,0.0788,0.057,0.0174,0.083,0.0033,0.1884
13.4,-0.0392,0.0015,0.0758,0.057,0.0174,0.0724,0.0109,0.1884
13.45,-0.0241,0.0106,0.0803,0.06,0.022,0.0724,0.0018,0.1899
13.5,-0.0438,0.0182,0.0788,0.0524,0.0235,0.0739,0.0048,0.1959
13.55,-0.0377,-0.003,0.0742,0.0418,0.0144,0.0724,0.0003,0.1899
13.6,-0.0256,0.0061,0.0833,0.0448,0.0205,0.0618,0.0094,0.1868
13.65,-0.0392,-0.0045,0.0712,0.0448,0.0114,0.0694,0.0064,0.1868
13.7,-0.0256,0.003,0.0788,0.0585,-0.0023,0.0845,0.0079,0.1823
13.75,-0.0347,0.0106,0.0682,0.0448,0.0159,0.0739,0.0094,0.1838
13.8,-0.0377,0.0045,0.0742,0.0448,0.0235,0.0755,0.0064,0.1884
13.85,-0.0029,0.0045,0.0833,0.0524,0.0205,0.0709,0.0003,0.1838
13.9,-0.0408,0.0045,0.0667,0.0585,0.0144,0.0739,-0.0012,0.1884
13.95,-0.0286,0.0106,0.0667,0.0555,0.0159,0.0785,0.0003,0.1929
14.0,-0.0438,0.0076,0.0864,0.0661,0.0144,0.0739,0.0018,0.1899
14.05,-0.0317,-0.0,0.0773,0.0555,0.0114,0.0739,0.0064,0.1914
14.1,-0.0241,0.0045,0.0667,0.0661,0.0174,0.0739,0.0018,0.1944
14.15,-0.018,0.003,0.0697,0.0494,0.0129,0.0739,-0.0012,0.1853
14.2,-0.0302,-0.0,0.0909,0.0555,0.022,0.0755,0.0048,0.1868
14.25,-0.0317,0.0121,0.0773,0.0479,0.0205,0.0694,0.0033,0.1823
14.3,-0.0483,0.0045,0.0652,0.063,0.0114,0.08,0.0079,0.1853
14.35,-0.0271,0.0076,0.0652,0.0691,0.022,0.0739,0.0018,0.1808
14.4,-0.0408,0.0061,0.0742,0.0661,0.0159,0.0694,0.0033,0.1838
14.45,-0.0332,0.0015,0.0803,0.0555,0.022,0.0755,0.0018,0.1853
14.5,-0.0453,0.0045,0.0803,0.0585,0.0205,0.0709,0.0064,0.1853
14.55,-0.0347,0.0045,0.0803,0.0539,0.0235,0.077,0.0033,0.1808
14.6,-0.0453,0.0015,0.0848,0.0494,0.0129,0.0755,0.0094,0.1868
14.65,-0.0392,0.0076,0.0758,0.0509,0.0189,0.0755,0.0033,0.1717
14.7,-0.0408,0.0106,0.0652,0.0464,0.0129,0.0709,0.0079,0.1884
14.75,-0.0347,-0.0015,0.0742,0.06,0.0159,0.0755,0.0064,0.1778
14.8,-0.0453,0.0061,0.0818,0.057,0.0205,0.0679,0.0048,0.1884
14.85,-0.0468,0.0076,0.0727,0.0524,0.0174,0.0679,-0.0027,0.1884
14.9,-0.0453,0.0091,0.0758,0.0509,0.022,0.0694,0.0003,0.1975
14.95,-0.0332,0.0106,0.0682,0.0539,0.0205,0.0724,0.0003,0.1853
15.0,-0.0423,0.0045,0.0712,0.0539,0.0205,0.0694,0.0064,0.1853
15.05,-0.065,0.0061,0.0712,0.0555,0.0144,0.0709,0.0079,0.1762
15.1,-0.0423,0.003,0.0773,0.0661,0.0159,0.0633,0.0094,0.1808
15.15,-0.0347,0.0106,0.0667,0.0448,0.0159,0.0694,0.0064,0.1853
15.2,-0.0498,0.0015,0.0697,0.0524,0.0174,0.0755,0.0048,0.1838
15.25,-0.0332,0.0045,0.0636,0.0585,0.0235,0.0739,0.0079,0.1899
15.3,-0.0302,0.0015,0.0682,0.0494,0.0144,0.0739,0.0018,0.1914
15.35,-0.0271,0.0076,0.0833,0.0418,0.0205,0.0755,0.0018,0.1975
15.4,-0.0347,0.0061,0.0879,0.0585,0.0098,0.0709,0.0018,0.1899
15.45,-0.0317,0.0091,0.0682,0.0524,0.0189,0.0724,0.0139,0.1793
15.5,-0.0286,0.0061,0.0818,0.0524,0.022,0.0664,0.0033,0.1793
