time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
3.65,-0.0271,0.0091,0.0682,0.0555,0.0235,0.0724,0.0306,0.1565
3.7,-0.0286,0.0197,0.0758,0.0555,0.0265,0.0633,0.0291,0.1505
3.75,-0.0347,0.0061,0.0682,0.0555,0.022,0.0679,0.0321,0.1565
3.8,-0.0317,0.0106,0.0682,0.0585,0.028,0.0694,0.0291,0.1581
3.85,-0.018,0.0076,0.0727,0.057,0.0265,0.0679,0.0336,0.152
3.9,-0.0195,0.0091,0.0742,0.0615,0.028,0.0709,0.023,0.1505
3.95,-0.0226,0.0106,0.0803,0.057,0.0265,0.0664,0.0185,0.1505
4.0,-0.0347,0.0136,0.0697,0.0524,0.0205,0.0633,0.0261,0.1505
4.05,-0.0271,0.0091,0.0788,0.0448,0.022,0.0785,0.0321,0.1429
4.1,-0.0211,0.0121,0.0758,0.0539,0.022,0.0603,0.0261,0.1535
4.15,-0.0256,0.0152,0.0636,0.0494,0.0311,0.0588,0.023,0.155
4.2,-0.0226,0.0136,0.0758,0.0539,0.025,0.0664,0.0321,0.1505
4.25,-0.0074,0.0091,0.0758,0.063,0.028,0.0648,0.0306,0.152
4.3,-0.0271,0.0121,0.0788,0.06,0.0235,0.0694,0.0276,0.155
4.35,-0.0362,0.0091,0.0758,0.0615,0.0341,0.0694,0.0261,0.149
4.4,-0.0377,0.0106,0.0742,0.0479,0.0265,0.0694,0.0321,0.1475
4.45,-0.0317,0.0045,0.0606,0.0479,0.028,0.0694,0.0291,0.1505
4.5,-0.0408,0.0045,0.0727,0.0539,0.0205,0.0709,0.02,0.1581
4.55,-0.0377,0.0045,0.0697,0.0539,0.0311,0.0755,0.0291,0.155
4.6,-0.0226,0.0091,0.0727,0.0539,0.0402,0.0694,0.0245,0.1596
4.65,-0.0271,0.0076,0.0727,0.0509,0.0205,0.077,0.0245,0.1596
4.7,-0.0226,0.0061,0.0758,0.06,0.025,0.0755,0.0306,0.152
4.75,-0.0286,0.0061,0.0848,0.057,0.0205,0.0694,0.0276,0.1581
4.8,-0.018,0.0061,0.0773,0.0615,0.025,0.0648,0.0291,0.1641
4.85,-0.0302,0.0106,0.0682,0.0524,0.025,0.0724,0.02,0.1656
4.9,-0.0226,0.0152,0.0606,0.0555,0.022,0.0755,0.0291,0.1565
4.95,-0.0302,0.0076,0.0667,0.063,0.022,0.0694,0.0291,0.1581
5.0,-0.0271,0.0106,0.0742,0.0585,0.0265,0.0739,0.023,0.1565
5.05,-0.0392,0.0076,0.0758,0.0585,0.022,0.0694,0.02,0.1535
5.1,-0.0392,0.0061,0.0576,0.0494,0.0189,0.0709,0.0306,0.155
5.15,-0.0241,0.0076,0.0773,0.0585,0.0235,0.0679,0.023,0.1505
5.2,-0.0362,-0.0,0.0576,0.057,0.025,0.0694,0.0245,0.1535
5.25,-0.0211,0.0091,0.0697,0.0494,0.0235,0.0694,0.0215,0.1475
5.3,-0.0256,0.0121,0.0636,0.0615,0.028,0.0694,0.0139,0.155
5.35,-0.0286,0.0061,0.0682,0.0555,0.0235,0.0679,0.0245,0.155
5.4,-0.0271,0.0106,0.0788,0.0555,0.028,0.0679,0.0261,0.152
5.45,-0.0256,0.0121,0.0667,0.0585,0.028,0.0618,0.017,0.149
5.5,-0.0241,0.0061,0.0621,0.0555,0.022,0.0664,0.02,0.149
5.55,-0.0256,0.0136,0.0697,0.063,0.025,0.0633,0.023,0.1505
5.6,-0.0226,0.0061,0.0621,0.0555,0.0265,0.0709,0.017,0.149
5.65,-0.0241,0.0091,0.0682,0.0479,0.0295,0.0679,0.0215,0.1475
5.7,-0.0347,0.0091,0.0833,0.0555,0.025,0.0648,0.0245,0.1535
5.75,-0.0483,0.0061,0.0561,0.0645,0.025,0.0679,0.0139,0.1596
5.8,-0.0286,0.0136,0.0697,0.0585,0.0265,0.0679,0.0215,0.155
5.85,-0.0332,0.0121,0.0576,0.0539,0.028,0.0664,0.0276,0.1581
5.9,-0.0241,0.0121,0.0697,0.0539,0.0295,0.0664,0.023,0.1505
5.95,0.0017,0.0121,0.0742,0.0585,0.0311,0.0603,0.023,0.1626
6.0,-0.0241,0.0045,0.0697,0.0524,0.028,0.0633,0.0245,0.1611
6.05,-0.0347,0.0106,0.0758,0.0479,0.025,0.0648,0.0291,0.155
6.1,-0.0438,0.0061,0.0636,0.0433,0.0265,0.0679,0.0276,0.1505
6.15,-0.015,0.0106,0.0773,0.0464,0.0205,0.0679,0.0261,0.149
6.2,-0.0302,0.0106,0.0697,0.0585,0.0235,0.0679,0.0215,0.1581
6.25,-0.0559,0.0091,0.0545,0.0479,0.0265,0.0648,0.023,0.152
6.3,-0.0256,0.0076,0.0636,0.0645,0.028,0.0664,0.0306,0.1581
6.35,-0.0392,0.0136,0.0667,0.0539,0.0265,0.0679,0.0291,0.1535
6.4,-0.0286,0.0152,0.0727,0.0555,0.0235,0.0694,0.0261,0.1475
6.45,-0.0317,0.0045,0.0712,0.057,0.0311,0.0603,0.0306,0.155
6.5,-0.0241,0.0152,0.0636,0.0585,0.0295,0.0679,0.0336,0.149
6.55,-0.0347,0.0106,0.0682,0.0524,0.0265,0.0618,0.0352,0.1581
6.6,-0.0347,0.0091,0.0667,0.0585,0.0295,0.0679,0.0215,0.1505
6.65,-0.0377,0.0136,0.0652,0.057,0.0235,0.0648,0.02,0.149
6.7,-0.0302,0.0091,0.0667,0.0494,0.0235,0.0633,0.0261,0.1581
6.75,-0.0105,0.0106,0.0727,0.063,0.0341,0.0633,0.0291,0.1505
6.8,-0.0211,0.003,0.0682,0.0494,0.0265,0.0709,0.017,0.155
6.85,-0.0332,0.0106,0.0803,0.0555,0.0265,0.0724,0.0261,0.1505
6.9,-0.0377,0.0106,0.0667,0.0524,0.028,0.0679,0.0245,0.1535
6.95,-0.0423,0.0076,0.0591,0.06,0.0311,0.0739,0.0336,0.1581
7.0,-0.0438,0.0076,0.0667,0.0661,0.0205,0.0724,0.017,0.1565
7.05,-0.0453,0.0106,0.0712,0.0479,0.0295,0.0694,0.023,0.152
7.1,-0.0286,0.0045,0.0742,0.06,0.0265,0.0664,0.0261,0.155
7.15,-0.0317,0.0091,0.0697,0.0555,0.025,0.0709,0.0215,0.149
7.2,-0.0317,0.0121,0.0591,0.0494,0.028,0.0633,0.0321,0.1535
7.25,-0.0226,0.0076,0.0758,0.06,0.0295,0.0648,0.023,0.155
7.3,-0.0135,0.0076,0.0636,0.0691,0.0189,0.0694,0.0261,0.152
7.35,-0.0317,0.0106,0.0727,0.057,0.028,0.0679,0.0276,0.149
7.4,-0.0165,0.0061,0.0803,0.0509,0.0205,0.0648,0.0261,0.1596
7.45,-0.0317,0.0076,0.0682,0.0494,0.025,0.0739,0.02,0.1565
7.5,-0.0241,0.0091,0.0682,0.057,0.025,0.0618,0.0185,0.1535
7.55,-0.0226,0.0106,0.0803,0.06,0.025,0.0694,0.0245,0.1535
7.6,-0.0195,0.0061,0.0652,0.0539,0.025,0.0709,0.0261,0.1565
7.65,-0.0271,0.0136,0.0833,0.0524,0.028,0.0694,0.023,0.1565
7.7,-0.0392,0.0091,0.0682,0.0615,0.0295,0.0709,0.0245,0.1535
7.75,-0.0286,0.0121,0.0742,0.0509,0.0295,0.0633,0.017,0.155
7.8,-0.0302,0.0076,0.0773,0.057,0.0265,0.0694,0.0215,0.1505
7.85,-0.0392,0.0076,0.0697,0.0539,0.0235,0.0679,0.0306,0.149
7.9,-0.0226,0.0121,0.0697,0.06,0.0341,0.0648,0.0276,0.1565
7.95,-0.0347,0.0106,0.0652,0.0539,0.028,0.0679,0.0261,0.155
8.0,-0.0211,0.0076,0.0758,0.0585,0.0326,0.0664,0.0291,0.1475
8.05,-0.0241,0.0106,0.0727,0.0509,0.0311,0.0664,0.0276,0.1535
8.1,-0.0362,0.0121,0.0742,0.0555,0.025,0.0633,0.017,0.1535
8.15,-0.0377,0.0106,0.0652,0.0524,0.0356,0.0633,0.0276,0.1444
8.2,-0.0241,0.0136,0.0667,0.0509,0.022,0.0709,0.0261,0.1459
8.25,-0.0514,0.0136,0.0591,0.0524,0.028,0.0694,0.0352,0.149
8.3,-0.0362,0.0121,0.0667,0.063,0.0326,0.0664,0.0109,0.1535
8.35,-0.0408,0.0076,0.0606,0.0509,0.028,0.0755,0.0261,0.1505
8.4,-0.0286,0.0106,0.0712,0.0539,0.0265,0.0679,0.0245,0.1459
8.45,-0.0317,0.0121,0.0591,0.0539,0.0205,0.0679,0.0215,0.152
8.5,-0.0423,0.0061,0.0697,0.0706,0.0295,0.0679,0.023,0.1565
8.55,-0.0302,0.0106,0.0621,0.0585,0.025,0.0664,0.0261,0.1565
8.6,-0.0317,0.0091,0.0697,0.0509,0.025,0.0648,0.0291,0.1565
8.65,-0.0286,0.0091,0.0606,0.0539,0.0295,0.0648,0.0261,0.1505
8.7,-0.0362,0.0136,0.0636,0.0509,0.0311,0.0618,0.0215,0.155
8.75,-0.0286,0.0076,0.0758,0.0509,0.0205,0.0648,0.0291,0.1459
8.8,-0.0392,0.0061,0.0758,0.06,0.0265,0.0724,0.0306,0.1429
8.85,-0.0514,0.0106,0.0636,0.0645,0.0265,0.0664,0.02,0.155
8.9,-0.0347,0.0121,0.0712,0.0555,0.025,0.0755,0.0261,0.1459
8.95,-0.0271,0.0061,0.0606,0.057,0.0295,0.0694,0.0336,0.152
9.0,-0.0317,0.0091,0.0667,0.0555,0.0341,0.0739,0.0139,0.155
9.05,-0.0256,0.0106,0.0773,0.06,0.028,0.0709,0.0367,0.149
9.1,-0.0302,0.0076,0.0697,0.0585,0.0235,0.0618,0.0185,0.1459
9.15,-0.0408,0.0076,0.0545,0.063,0.025,0.0648,0.0276,0.149
9.2,-0.0241,0.003,0.0788,0.0555,0.025,0.0709,0.0155,0.155
9.25,-0.0195,0.0076,0.0652,0.0645,0.0341,0.0679,0.023,0.1505
9.3,-0.0302,0.0061,0.0697,0.0524,0.028,0.0739,0.0185,0.1429
9.35,-0.0256,0.0136,0.0621,0.0585,0.022,0.077,0.02,0.152
9.4,-0.0347,0.0121,0.0712,0.063,0.025,0.0724,0.0215,0.152
9.45,-0.0362,0.0061,0.0682,0.0539,0.0235,0.0679,0.0276,0.1505
9.5,-0.0135,0.0045,0.0652,0.0645,0.0235,0.0739,0.0291,0.149
9.55,-0.0377,0.0061,0.0758,0.0494,0.0295,0.0679,0.0276,0.1459
9.6,-0.0347,0.0061,0.0652,0.06,0.022,0.0664,0.0261,0.155
9.65,-0.0332,0.0015,0.0712,0.0676,0.025,0.0694,0.0291,0.1505
9.7,-0.0362,0.0136,0.0667,0.0555,0.025,0.0679,0.0261,0.1565
9.75,-0.0302,0.0091,0.0727,0.0524,0.028,0.08,0.02,0.1475
9.8,-0.0392,0.003,0.0727,0.0645,0.0265,0.0679,0.0276,0.1535
9.85,-0.0302,0.003,0.0636,0.063,0.028,0.0694,0.0245,0.1475
9.9,-0.0347,0.0091,0.0682,0.0524,0.0311,0.0633,0.0261,0.149
9.95,-0.0195,0.0015,0.0667,0.0524,0.0265,0.0618,0.0306,0.152
10.0,-0.0317,0.0076,0.0636,0.0555,0.0311,0.0694,0.0215,0.1535
10.05,-0.0302,0.0106,0.0561,0.0539,0.028,0.0664,0.0291,0.1596
10.1,-0.0332,0.0106,0.0652,0.0615,0.025,0.0739,0.023,0.1581
10.15,-0.0256,0.0015,0.0576,0.057,0.025,0.0664,0.0245,0.1505
10.2,-0.0105,0.0136,0.0864,0.0433,0.0235,0.0648,0.02,0.1581
10.25,-0.0302,0.0167,0.0742,0.0464,0.025,0.0664,0.0291,0.1626
10.3,-0.0423,0.0076,0.0682,0.0615,0.025,0.0648,0.0261,0.1535
10.35,-0.0362,0.0045,0.0652,0.0524,0.022,0.0679,0.0291,0.149
10.4,-0.0347,0.0061,0.0667,0.0615,0.025,0.0648,0.0261,0.155
10.45,-0.0286,0.0091,0.0652,0.0615,0.025,0.0694,0.0245,0.155
10.5,-0.0241,0.0061,0.0682,0.057,0.0235,0.0664,0.0306,0.155
10.55,-0.0195,0.0061,0.0682,0.0509,0.0235,0.0739,0.0245,0.1535
10.6,-0.0483,0.0106,0.0667,0.0555,0.022,0.0648,0.0306,0.149
10.65,-0.0347,0.0136,0.0636,0.0615,0.028,0.0664,0.02,0.155
10.7,-0.0271,0.0076,0.0636,0.057,0.0265,0.0603,0.0276,0.1565
10.75,-0.0347,0.0045,0.0758,0.06,0.0311,0.077,0.0215,0.1656
10.8,-0.0256,0.0076,0.0727,0.0615,0.0295,0.0679,0.0215,0.1581
10.85,-0.0347,0.0045,0.0636,0.0555,0.0311,0.0739,0.0321,0.1565
10.9,-0.0256,0.0076,0.0742,0.0539,0.025,0.0755,0.0261,0.1626
10.95,-0.0332,0.003,0.0818,0.063,0.0356,0.0724,0.0185,0.1581
11.0,-0.0286,-0.003,0.0621,0.0555,0.0311,0.0664,0.0215,0.149
11.05,-0.0256,0.0045,0.0591,0.0464,0.0205,0.0648,0.0215,0.152
11.1,-0.0271,0.0076,0.0727,0.0615,0.025,0.0815,0.017,0.1535
11.15,-0.0392,0.0076,0.0697,0.0509,0.028,0.0739,0.0185,0.1505
11.2,-0.0271,0.0061,0.0712,0.0555,0.0235,0.0739,0.0215,0.155
11.25,-0.0286,0.0091,0.0742,0.063,0.028,0.08,0.0306,0.1596
11.3,-0.0271,0.0076,0.0742,0.0555,0.0235,0.0755,0.0321,0.152
11.35,-0.0226,0.0076,0.0652,0.057,0.028,0.0755,0.023,0.1535
11.4,-0.0302,-0.0,0.0636,0.0555,0.025,0.0755,0.023,0.155
11.45,-0.0347,0.0015,0.0727,0.0539,0.0265,0.0709,0.0291,0.1581
11.5,-0.0271,0.0076,0.0833,0.0494,0.022,0.0679,0.0185,0.1626
11.55,-0.0256,0.0136,0.0788,0.0555,0.0295,0.0694,0.0245,0.1535
11.6,-0.0286,0.0152,0.0667,0.06,0.025,0.0724,0.0291,0.1565
11.65,-0.0377,0.0121,0.0652,0.063,0.0295,0.0664,0.0276,0.1581
11.7,-0.0256,0.0061,0.0591,0.0661,0.0295,0.0724,0.0245,0.1535
11.75,-0.0271,0.0167,0.0727,0.057,0.0265,0.0648,0.02,0.1626
11.8,-0.0165,0.0015,0.0788,0.0797,0.0341,0.0694,0.02,0.1581
11.85,-0.0211,0.0061,0.0682,0.0524,0.0265,0.0724,0.0352,0.155
11.9,-0.0302,0.0121,0.0727,0.0509,0.0265,0.0679,0.0245,0.1535
11.95,-0.0317,0.0121,0.0773,0.0585,0.0326,0.0755,0.0215,0.149
12.0,-0.0256,0.0045,0.0788,0.0555,0.025,0.0694,0.0215,0.1581
12.05,-0.0408,0.0061,0.0682,0.0524,0.028,0.0755,0.017,0.155
12.1,-0.0332,0.0061,0.0621,0.0524,0.025,0.0724,0.0139,0.155
12.15,-0.0074,0.0061,0.0697,0.0539,0.022,0.0739,0.0245,0.149
12.2,-0.0302,0.0136,0.0727,0.0585,0.028,0.08,0.023,0.155
12.25,-0.0271,0.0045,0.0727,0.0661,0.0295,0.0724,0.0291,0.1596
12.3,-0.0226,0.0106,0.0742,0.0676,0.0235,0.0679,0.0109,0.152
12.35,-0.0256,0.003,0.0742,0.0555,0.022,0.0755,0.017,0.155
12.4,-0.0332,0.0091,0.0742,0.0585,0.025,0.0755,0.0215,0.1596
12.45,-0.0317,0.0121,0.0742,0.0539,0.0265,0.0679,0.0245,0.155
12.5,-0.0317,0.0136,0.0667,0.0524,0.028,0.0724,0.023,0.152
12.55,-0.0453,0.0061,0.0697,0.0555,0.025,0.0755,0.023,0.1626
12.6,-0.0377,0.0061,0.0591,0.0676,0.022,0.0648,0.0261,0.1641
12.65,-0.0241,0.0076,0.0682,0.0676,0.0295,0.077,0.0291,0.1581
12.7,-0.0468,0.0076,0.0758,0.0585,0.022,0.0709,0.02,0.1565
12.75,-0.0332,0.0091,0.0697,0.0479,0.0235,0.077,0.0261,0.149
12.8,-0.0195,0.0061,0.0788,0.0539,0.022,0.0679,0.0276,0.1581
12.85,-0.0362,0.0167,0.0712,0.0509,0.022,0.0679,0.0245,0.1565
12.9,-0.0256,0.0061,0.0636,0.0585,0.0174,0.0709,0.0261,0.1596
12.95,-0.0392,0.0106,0.0667,0.0585,0.0235,0.0633,0.0245,0.1581
13.0,-0.0195,0.0136,0.0773,0.0524,0.022,0.0709,0.0291,0.152
13.05,-0.0256,0.003,0.0727,0.0555,0.0235,0.0709,0.0276,0.155
13.1,-0.0377,0.0076,0.0667,0.0524,0.0295,0.0679,0.0261,0.1626
13.15,-0.0211,0.0091,0.0758,0.0555,0.0311,0.0618,0.0261,0.152
13.2,-0.0347,0.0106,0.0803,0.06,0.022,0.0694,0.02,0.1611
13.25,-0.0271,0.0106,0.0697,0.0539,0.0205,0.0694,0.023,0.1505
13.3,-0.0195,0.0076,0.0773,0.057,0.0295,0.0709,0.0336,0.149
13.35,-0.0195,0.003,0.0697,0.0645,0.0205,0.077,0.023,0.1535
13.4,-0.0408,0.0152,0.0561,0.0524,0.0265,0.0679,0.0276,0.1641
13.45,-0.0256,0.003,0.0742,0.0555,0.025,0.0648,0.0306,0.1596
13.5,-0.0317,0.0106,0.0818,0.057,0.022,0.0648,0.0291,0.1626
13.55,-0.0195,0.0152,0.0682,0.0585,0.028,0.0648,0.0261,0.1687
13.6,-0.0256,0.0015,0.0682,0.057,0.0265,0.0694,0.0276,0.1702
13.65,-0.0302,0.0091,0.0667,0.0706,0.025,0.0709,0.023,0.1535
13.7,-0.0332,0.0152,0.0652,0.0524,0.025,0.0694,0.0215,0.155
13.75,-0.0317,0.0076,0.0758,0.063,0.025,0.0694,0.0261,0.1596
13.8,-0.0286,0.0061,0.0545,0.063,0.0189,0.0679,0.0291,0.149
13.85,-0.0241,0.0091,0.0773,0.06,0.028,0.0633,0.0276,0.155
13.9,-0.0347,0.0106,0.0742,0.0585,0.0265,0.0694,0.023,0.1565
13.95,-0.0302,-0.0,0.0697,0.0676,0.0295,0.0648,0.0276,0.1444
14.0,-0.0271,0.0121,0.0697,0.0524,0.0311,0.0648,0.0291,0.1459
14.05,-0.0302,0.0182,0.0636,0.057,0.025,0.0618,0.0215,0.1475
14.1,-0.0226,0.0076,0.0636,0.0509,0.028,0.0679,0.0245,0.149
14.15,-0.0256,0.0091,0.0742,0.0509,0.0205,0.0709,0.0215,0.152
14.2,-0.0226,0.0106,0.0879,0.0509,0.0356,0.0648,0.0321,0.1611
14.25,-0.0195,0.0152,0.0636,0.0555,0.0341,0.0633,0.0261,0.155
14.3,-0.0408,0.0015,0.0652,0.063,0.0205,0.0603,0.0245,0.1611
14.35,-0.0302,0.0061,0.0712,0.0615,0.028,0.0724,0.0321,0.1565
14.4,-0.0059,0.0167,0.0864,0.057,0.025,0.0679,0.0291,0.1565
14.45,-0.0241,0.0091,0.0773,0.0645,0.0295,0.0694,0.0321,0.1565
14.5,-0.0362,0.0076,0.0591,0.06,0.025,0.0679,0.023,0.1596
14.55,-0.0211,-0.0045,0.0682,0.0464,0.028,0.0709,0.017,0.1596
14.6,-0.0271,0.0121,0.0621,0.057,0.0189,0.077,0.0261,0.1581
14.65,-0.0332,0.0061,0.0667,0.06,0.0205,0.0694,0.0261,0.155
14.7,-0.0286,0.0061,0.0606,0.0509,0.022,0.0755,0.0276,0.1565
14.75,-0.0302,0.0121,0.0621,0.0555,0.025,0.0755,0.0245,0.155
14.8,-0.0392,0.0015,0.0667,0.0524,0.0326,0.0618,0.0185,0.1565
14.85,-0.0195,0.0076,0.0727,0.06,0.025,0.0648,0.0245,0.1535
14.9,-0.0271,0.0091,0.0697,0.06,0.0235,0.0709,0.0321,0.1565
14.95,-0.0089,0.0061,0.0818,0.0494,0.028,0.0679,0.023,0.155
15.0,-0.0256,0.0091,0.0742,0.0524,0.025,0.0679,0.0245,0.1581
15.05,-0.0317,0.0167,0.0773,0.0615,0.0311,0.0679,0.0321,0.1565
15.1,-0.0165,-0.0015,0.0742,0.0464,0.025,0.0694,0.0276,0.1475
15.15,-0.0286,0.0045,0.0652,0.0539,0.0295,0.0633,0.0245,0.1444
15.2,-0.0271,0.0136,0.0833,0.0479,0.0235,0.0664,0.0261,0.1475
15.25,-0.0271,-0.0015,0.0742,0.0524,0.028,0.0709,0.0261,0.1565
15.3,-0.0347,0.0136,0.0682,0.06,0.0235,0.0694,0.0185,0.155
15.35,-0.0362,0.0061,0.0652,0.057,0.0311,0.0709,0.0185,0.1535
15.4,-0.0286,0.0045,0.0591,0.063,0.025,0.077,0.0306,0.1581
15.45,-0.0332,0.0121,0.0667,0.0555,0.025,0.0648,0.02,0.152
15.5,-0.0362,0.0106,0.0773,0.0585,0.028,0.0709,0.0261,0.1581
15.55,-0.0302,0.0045,0.0697,0.0494,0.0265,0.0739,0.0291,0.155
15.6,-0.0347,0.0076,0.0803,0.0524,0.0205,0.0755,0.0215,0.1505
15.65,-0.0286,0.0136,0.0788,0.0388,0.022,0.0709,0.0155,0.1611
15.7,-0.0302,0.003,0.0742,0.06,0.022,0.0664,0.0306,0.1596
15.75,-0.018,0.0045,0.0667,0.06,0.025,0.0709,0.0245,0.1596
15.8,-0.0302,0.0061,0.0576,0.0494,0.025,0.0694,0.0276,0.1596
