time_s,ch0_kPa,ch1_kPa,ch2_kPa,ch3_kPa,ch4_kPa,ch5_kPa,ch6_kPa,ch7_kPa
4.2,-2.3468,-2.4364,-2.2076,-2.3915,-1.9462,-2.0579,-2.2936,-2.3904
4.25,-2.3514,-2.4394,-2.2106,-2.39,-1.9477,-2.0548,-2.2936,-2.3919
4.3,-2.3514,-2.4348,-2.1985,-2.393,-1.9492,-2.0564,-2.2936,-2.3904
4.35,-2.3514,-2.4394,-2.2,-2.387,-1.9477,-2.0564,-2.2906,-2.3874
4.4,-2.3514,-2.4379,-2.2045,-2.39,-1.9477,-2.0579,-2.2936,-2.3889
4.45,-2.3498,-2.4409,-2.2091,-2.387,-1.9477,-2.0594,-2.2952,-2.3919
4.5,-2.3529,-2.4348,-2.2076,-2.3839,-1.9492,-2.0548,-2.2921,-2.3904
4.55,-2.3544,-2.4409,-2.203,-2.3839,-1.9462,-2.0579,-2.2906,-2.3889
4.6,-2.3498,-2.4364,-2.2136,-2.3915,-1.9477,-2.0548,-2.2936,-2.3889
4.65,-2.3498,-2.4394,-2.2015,-2.3824,-1.9462,-2.0533,-2.2891,-2.3874
4.7,-2.3529,-2.4364,-2.2061,-2.387,-1.9492,-2.0533,-2.2936,-2.3935
4.75,-2.3529,-2.4424,-2.2091,-2.3839,-1.9508,-2.0533,-2.2891,-2.3874
4.8,-2.3574,-2.4364,-2.2106,-2.39,-1.9447,-2.0548,-2.2936,-2.3904
4.85,-2.3468,-2.4394,-2.2076,-2.3824,-1.9462,-2.0548,-2.2906,-2.3904
4.9,-2.3483,-2.4394,-2.2,-2.3839,-1.9477,-2.0533,-2.2876,-2.3889
4.95,-2.3544,-2.4348,-2.2045,-2.387,-1.9447,-2.0533,-2.2921,-2.3874
5.0,-2.3498,-2.4379,-2.2076,-2.39,-1.9447,-2.0533,-2.2921,-2.3904
